docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text
11.09.24-151,non_fbis,3,2501,2606,105.0,0.0,"His aides were informed of the gaffe, and he was whisked to another station, where his name was listed."
11.09.24-151,non_fbis,4,3341,3488,147.0,1.0,The few pre-election polls reveal voters' fears - with one reporting that 70 percent of people questioned refused to say who they would vote for.
11.09.24-151,non_fbis,5,862,1030,168.0,5.0,"Mugabe is trying to move the goal posts to disenfranchise people, these people he thinks will vote against him,"" Tsvangirai said, urging voters in line to be patient."
11.09.24-151,non_fbis,6,2610,2731,121.0,2.0,Human rights groups and many political analysts say that the campaign was too tainted for elections to be free and fair.
11.09.24-151,non_fbis,7,335,625,290.0,5.0,"Following a campaign wracked by intense violence and intimidation blamed on the ruling party, opposition leader Morgan Tsvangirai said he was pleased to see so many people voting, believing a strong turnout favored him over the man who has ruled this country since independence in 1980."
11.09.24-151,non_fbis,8,2193,2242,49.0,1.0,"""They are supporters of the opposition,"" he said."
11.09.24-151,non_fbis,9,4632,4814,182.0,1.0,"Some 150 people have died in politically motivated violence over the last two years, many of them black opposition activists believed to have been killed by ruling party militants."
11.09.24-151,non_fbis,10,1034,1202,168.0,0.0,"At one polling station on the outskirts of the capital, Harare, between 800 and 1,000 people were standing in line, but only about 100 people had voted in 21/2 hours."
11.09.24-151,non_fbis,11,4513,4628,115.0,4.0,"But have courage, people of Zimbabwe, the darkest hour is always before the dawn,"" Tsvangirai said in a statement."
11.09.24-151,non_fbis,12,3492,3603,111.0,2.0,"""That's my secret, I can't tell you,"" Ronnie Dube, a 48 year-old carpenter, said when asked how he would vote."
11.09.24-151,non_fbis,13,1523,1583,60.0,0.0,Government officials declined to comment on the deployment.
11.09.24-151,non_fbis,14,4440,4512,72.0,3.0,"""I know you are tired; I know you are scared and I know you are hungry."
11.09.24-151,non_fbis,15,4365,4436,71.0,2.0,He urged supporters Saturday to vote despite government intimidation.
11.09.24-151,non_fbis,16,1587,1759,172.0,1.0,"Tsvangirai (pronounced CHAN-ger-ai), a union leader, is promising reforms in this southern African nation, which is mired in its worst economic crisis since independence."
11.09.24-151,non_fbis,17,2243,2379,136.0,5.0,"""It is not only prejudice, it is bias against the (ruling party), bias against President Mugabe, and bias in favor of the opposition."""
11.09.24-151,non_fbis,18,5309,5451,142.0,0.0,"Voting went smoothly in the village of Nkayi, one of the communities hardest hit by pre-election violence, about 90 miles north of Bulawayo."
11.09.24-151,non_fbis,19,629,781,152.0,2.0,"But with voting going very slowly at some stations, Tsvangirai accused authorities of holding things up to hurt his chances in the two days of voting."
11.09.24-151,non_fbis,20,5452,5655,203.0,1.0,"But Friday night an opposition polling agent said she was harassed by ruling party militants, who also sat in front of the polling station chanting slogans Saturday morning, opposition officials said."
11.09.24-151,non_fbis,21,2383,2500,117.0,1.0,Mugabe's name did not appear on the list at the polling station in the Harare township where he had planned to vote.
11.09.24-151,non_fbis,22,3644,3727,83.0,0.0,"Lines snaked around polling stations in Harare, one of them more than a mile long."
11.09.24-151,non_fbis,23,1878,2128,250.0,4.0,"Mugabe, whose rule had never faced significant dissent until recent years with the economic troubles, has painted Tsvangirai and his Movement for Democratic Change as servants to white interests and Western powers who want to see the country fail."
11.09.24-151,non_fbis,24,3180,3337,157.0,0.0,"In the rural town of Chininga, 12 farmers were arrested after helping election monitors reach polling stations, the Commercial Farmers Union said Saturday."
11.09.24-151,non_fbis,25,4818,4927,109.0,1.0,"Two weeks ago, Tsvangirai was charged with treason in connection with an alleged plot to assassinate Mugabe."
11.09.24-151,non_fbis,26,2132,2191,59.0,1.0,"After casting his ballot, Mugabe lashed out at his critics."
11.09.24-151,non_fbis,27,3604,3640,36.0,2.0,"""I want to vote for a good future."""
11.09.24-151,non_fbis,28,4931,5227,296.0,2.0,"The opposition had asked the Supreme Court to overturn Mugabe's decree restoring the controversial election laws, as well as to resolve confusion over voter registration and the location of polling stations and allow the polls to remain open if long lines made it impossible for some to vote."
11.09.24-151,non_fbis,29,4,39,35.0,0.0,Zimbabwean presidential vote begins
11.09.24-151,non_fbis,30,4250,4364,114.0,3.0,"Tsvangirai, 49, is promising to revive the economy, end corruption and promote a more orderly land reform system."
11.09.24-151,non_fbis,31,3930,4120,190.0,2.0,"Mugabe, 78, has promised public works initiatives if he is re-elected and has pledged to continue his controversial program of seizing white-owned farms and giving them to landless blacks."
11.09.24-151,non_fbis,32,1323,1371,48.0,1.0,People were also uncertain about where to vote.
11.09.24-151,non_fbis,33,1760,1874,114.0,0.0,"Inflation is over 110 percent, unemployment at 60 percent, and hundreds of thousands of people are going hungry."
11.09.24-151,non_fbis,34,1203,1322,119.0,1.0,"The number of polling stations in urban areas, considered opposition strongholds, were cut by half by the government."
11.09.24-151,non_fbis,35,5228,5305,77.0,2.0,The court decided Friday night to defer a decision until after the election.
11.09.24-151,non_fbis,36,3728,3926,198.0,0.0,"The lines were far longer than during parliamentary elections in June 2000, which saw a strong challenge to Mugabe's Zimbabwe African National Union Patriotic Front party, though it narrowly won."
11.09.24-151,non_fbis,37,2951,3031,80.0,1.0,The opposition says scores of its polling agents have been detained or harassed
11.09.24-151,non_fbis,38,71,331,260.0,1.0,"HARARE, Zimbabwe (AP) - Zimbabweans waited in long lines outside polling stations Saturday, some knitting and playing with their children, while waiting for the chance to vote in elections that present the strongest challenge yet to President Robert Mugabe."
11.09.24-151,non_fbis,39,1375,1522,147.0,1.0,"In what appeared to be a show of force, witnesses in Harare reported unusually large number of soldiers and military vehicles around the capital."
11.09.24-151,non_fbis,40,4122,4246,124.0,0.0,Whites make up less than one percent of the country's population but own about a third of the nation's commercial farmland.
11.11.15-6639,non_fbis,0,2446,2567,121.0,5.0,His stature in Africa and his stand on Zimbabwe's future bring hope for African economic renewal and greater democracy.
11.11.15-6639,non_fbis,1,1863,1883,20.0,2.0,That's a fair deal.
11.11.15-6639,non_fbis,2,243,425,182.0,8.0,"Their courageous stand will help renew a promise by leading industrialized nations to provide more aid, trade, and investment only if Africa shows better governance and democracy."
11.11.15-6639,non_fbis,3,1744,1862,118.0,7.0,"Zimbabwe's opposition says it will only join Mugabe in a unity government if he agrees to a new, better-run election."
11.11.15-6639,non_fbis,4,720,827,107.0,4.0,Their endorsement of yet another type of diplomatic isolation of Zimbabwe shows solidarity with the West.
11.11.15-6639,non_fbis,5,2015,2250,235.0,10.0,But now that he's cornered by the international community with many types of isolation - including opprobrium from two of his African peers - he has lashed out by charging opposition leader Morgan Tsvangirai with trying to kill him.
11.11.15-6639,non_fbis,6,1077,1161,84.0,3.0,"Without the rule of law and fair elections in Africa, no amount of aid can help it."
11.11.15-6639,non_fbis,7,97,242,145.0,6.0,"Africa's two richest and most powerful nations, South Africa and Nigeria, decided to punish Zimbabwe on Tuesday for a flawed presidential vote."
11.11.15-6639,non_fbis,8,937,1075,138.0,0.0,It is a model for all poverty-reducing efforts at this week's UN conference on development aid being held in Mexico (see opinion piece).
11.11.15-6639,non_fbis,9,1165,1410,245.0,10.0,"Mr. Mbeki may still hope that, despite his joining the West in criticizing Zimbabwean leader Robert Mugabe, he can work with his troubled neighbor to prevent more violence, keep the economy from collapsing, and find some political compromise."
11.11.15-6639,non_fbis,10,2251,2321,70.0,8.0,Such desperation by Mugabe should not be condoned by African leaders.
11.11.15-6639,non_fbis,11,831,936,105.0,0.0,"The grand pact, known as the New Partnership for Africa's Development, was initiated by the two leaders."
11.11.15-6639,non_fbis,12,1414,1559,145.0,7.0,Mbeki and other African leaders need to press Mr. Mugabe to stop his repression and to not take farmland from whites without just compensation.
11.11.15-6639,non_fbis,13,429,719,290.0,8.0,"This grand bargain to uplift the world's poorest continent would have been in jeopardy if Thabo Mbeki, south Africa's president, and Olusegun Obasanjo, Nigeria's president, had not agreed to suspend Zimbabwe from the 54-nation group of former British colonies known as the Commonwealth."
11.11.15-6639,non_fbis,14,2325,2445,120.0,5.0,"South Africa's leader, Mbeki, who has been inclined toward ""quiet diplomacy"" with Zimbabwe, has now made himself heard."
11.11.15-6639,non_fbis,15,4,26,22.0,2.0,Africa's Grand Bargain
11.11.15-6639,non_fbis,16,1884,2011,127.0,6.0,A strike this week by the country's trade unions protesting the government's tactics reflects widespread disgust with Mugabe.
11.11.15-6639,non_fbis,17,1560,1740,180.0,5.0,"Many of the continent's other governments found little fault with the way Mugabe ran the election, despite overwhelming evidence of voter intimidation and manipulation of polls."
11.11.15-6639,non_fbis,18,36,93,57.0,5.0,All was not lost in Zimbabwe's rigged election last week.
11.14.43-703,non_fbis,0,334,572,238.0,7.0,Foreign Minister Sergei Ivanov told a global conference of government and military leaders that he sees no evidence that any of the three nations supports terrorism and insisted that any move against them must follow international law.
11.14.43-703,non_fbis,1,2226,2400,174.0,1.0,"His remarks came on the last day of the Munich Conference on Security, an invitation-only gathering of 400 international leaders who this year debated the war on terrorism."
11.14.43-703,non_fbis,2,840,1049,209.0,2.0,"``The Iranians have not done what the Pakistan government has done, put troops along the border to prevent terrorists from escaping out of Afghanistan into their country,'' Rumsfeld said on ABC's This Week."
11.14.43-703,non_fbis,3,2678,2776,98.0,3.0,"It will do what it feels necessary, and Saddam Hussein is the next target unless Iraq shapes up."
11.14.43-703,non_fbis,4,2086,2222,136.0,4.0,"``Well, we don't like some of your allies like Saudi Arabia or Gulf states who give finance to terrorism organizations,'' Ivanov said."
11.14.43-703,non_fbis,5,1969,2082,113.0,3.0,And he unfurled his own list of ``rogue states'' that either support terror or build arsenals of deadly weapons.
11.14.43-703,non_fbis,6,1483,1768,285.0,3.0,"Italian Defense Minister Antonio Martino, meanwhile, said Sunday that his country would not support an attack on Iraq without ``proven proof'' that Baghdad is supporting al Qaeda, and Iraqi leader Saddam Hussein dispatched a delegation to meet with European Union leaders in Spain."
11.14.43-703,non_fbis,7,2883,3118,235.0,4.0,"Sen. Lindsey Graham, R-S.C., asked Ivanov why Russia supported the former Soviet republic of Belarus with cheap energy subsidies, when the nation has ``never had a democratic election and is a major exporter of arms and equipment.''"
