docName,dirName,idx,type,startByte,endByte,sentRow,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
15.01.39-17844,20020306,89,GATE_expressive-subjectivity,818,841,4910.0,23.0,committing wrong-doings,medium,negative,,,
15.01.39-17844,20020306,82,GATE_direct-subjective,1434,1441,4918.0,7.0,to call,low,negative,low,,
15.01.39-17844,20020306,80,GATE_expressive-subjectivity,1478,1493,4918.0,15.0,groundless plot,high,negative,,,
15.01.39-17844,20020306,76,GATE_direct-subjective,151,156,4915.0,5.0,rated,low,negative,low,,
15.01.39-17844,20020306,74,GATE_expressive-subjectivity,1502,1534,4918.0,32.0,intervention of domestic affairs,medium,negative,,,
15.01.39-17844,20020306,73,GATE_expressive-subjectivity,742,749,4910.0,7.0,However,low,neutral,,,
15.01.39-17844,20020306,72,GATE_expressive-subjectivity,241,260,4915.0,19.0,casting dark clouds,high,negative,,,
15.01.39-17844,20020306,69,GATE_expressive-subjectivity,491,510,4913.0,19.0,starving its people,high,negative,,,
15.01.39-17844,20020306,68,GATE_direct-subjective,1554,1563,4912.0,9.0,is feared,medium,negative,medium,,
15.01.39-17844,20020306,67,GATE_direct-subjective,616,636,4920.0,20.0,did not use the term,medium,neutral,medium,,
15.01.39-17844,20020306,63,GATE_direct-subjective,762,784,4910.0,22.0,comprehensively blamed,high,negative,high,,
15.01.39-17844,20020306,57,GATE_direct-subjective,1422,1433,4918.0,11.0,is expected,medium,neutral,medium,,
15.01.39-17844,20020306,56,GATE_direct-subjective,1294,1300,4917.0,6.0,report,neutral,,neutral,,
15.01.39-17844,20020306,55,GATE_direct-subjective,351,369,4913.0,18.0,strongly denounced,high,negative,high,,
15.01.39-17844,20020306,50,GATE_expressive-subjectivity,200,204,4915.0,4.0,poor,medium,negative,,,
15.01.39-17844,20020306,48,GATE_expressive-subjectivity,268,275,4915.0,7.0,already,low,neutral,,,
15.01.39-17844,20020306,43,GATE_direct-subjective,876,886,4919.0,10.0,took issue,medium,negative,medium,,
15.01.39-17844,20020306,42,GATE_expressive-subjectivity,638,650,4920.0,12.0,axis of evil,high,negative,,,
15.01.39-17844,20020306,33,GATE_direct-subjective,1599,1617,4912.0,18.0,resistance against,medium,negative,medium,,
15.01.39-17844,20020306,27,GATE_direct-subjective,108,111,4915.0,3.0,The,medium,,,,
15.01.39-17844,20020306,24,GATE_direct-subjective,276,302,4915.0,26.0,tense relationship between,medium,negative,medium,,
15.01.39-17844,20020306,23,GATE_expressive-subjectivity,1204,1232,4916.0,28.0,countries of special concern,medium,negative,,,
15.01.39-17844,20020306,22,GATE_expressive-subjectivity,1878,1913,4914.0,35.0,was not as severe as previous years,medium,neutral,,,
15.01.39-17844,20020306,20,GATE_expressive-subjectivity,1274,1300,4917.0,26.0,Such an unfavorable report,medium,neutral,,,
15.01.39-17844,20020306,19,GATE_expressive-subjectivity,517,555,4913.0,38.0,developing weapons of mass destruction,medium,negative,,,
15.01.39-17844,20020306,18,GATE_direct-subjective,1803,1817,4914.0,14.0,such pessimism,medium,negative,medium,,
15.01.39-17844,20020306,15,GATE_direct-subjective,1746,1759,4914.0,13.0,do not regard,medium,neutral,medium,,
15.01.39-17844,20020306,9,GATE_direct-subjective,964,970,4911.0,6.0,stated,neutral,,neutral,,
15.01.39-17844,20020306,8,GATE_expressive-subjectivity,999,1007,4911.0,8.0,no power,medium,negative,,,
15.01.39-17844,20020306,6,GATE_direct-subjective,1819,1825,4914.0,6.0,saying,neutral,,neutral,,
15.01.39-17844,20020306,5,GATE_expressive-subjectivity,896,921,4919.0,25.0,lack of religious freedom,medium,negative,,,
15.01.39-17844,20020306,3,GATE_direct-subjective,1116,1139,4916.0,23.0,particularly designated,medium,negative,medium,,
15.01.41-17868,20020306,109,GATE_direct-subjective,968,978,4921.0,10.0,respecting,medium,positive,medium,,
15.01.41-17868,20020306,105,GATE_expressive-subjectivity,2696,2707,4922.0,11.0,improvement,low,positive,,,
15.01.41-17868,20020306,99,GATE_expressive-subjectivity,1855,1874,4937.0,19.0,was a priority goal,medium,positive,,,
15.01.41-17868,20020306,91,GATE_direct-subjective,2431,2437,4932.0,6.0,saying,neutral,,neutral,,
15.01.41-17868,20020306,89,GATE_expressive-subjectivity,839,843,4926.0,4.0,fair,low,positive,,,
15.01.41-17868,20020306,87,GATE_direct-subjective,2192,2199,4928.0,7.0,accused,medium,negative,medium,,
15.01.41-17868,20020306,79,GATE_expressive-subjectivity,813,824,4926.0,11.0,independent,low,positive,,,
15.01.41-17868,20020306,75,GATE_expressive-subjectivity,209,237,4927.0,28.0,poor human rights conditions,medium,negative,,,
15.01.41-17868,20020306,73,GATE_direct-subjective,449,458,4933.0,9.0,estimated,low,neutral,low,,
15.01.41-17868,20020306,69,GATE_expressive-subjectivity,2524,2550,4932.0,26.0,brutal and oppressive rule,high,negative,,,
15.01.41-17868,20020306,65,GATE_expressive-subjectivity,769,774,4925.0,5.0,harsh,medium,negative,,,
15.01.41-17868,20020306,59,GATE_direct-subjective,2690,2695,4922.0,5.0,noted,neutral,,neutral,,
15.01.41-17868,20020306,57,GATE_expressive-subjectivity,1080,1098,4929.0,18.0,remaining problems,low,negative,,,
15.01.41-17868,20020306,51,GATE_direct-subjective,196,208,4927.0,12.0,reconfirming,neutral,,neutral,,
15.01.41-17868,20020306,41,GATE_expressive-subjectivity,689,700,4925.0,11.0,arbitrarily,low,negative,,,
15.01.41-17868,20020306,27,GATE_expressive-subjectivity,1466,1475,4935.0,9.0,a problem,low,negative,,,
15.01.41-17868,20020306,25,GATE_direct-subjective,896,900,4926.0,4.0,said,neutral,,neutral,,
15.01.41-17868,20020306,17,GATE_expressive-subjectivity,855,882,4926.0,27.0,not implemented in practice,low,negative,,,
15.01.41-17868,20020306,11,GATE_direct-subjective,1064,1075,4929.0,11.0,pointed out,neutral,,neutral,,
15.01.41-17868,20020306,9,GATE_direct-subjective,1935,1939,4924.0,4.0,said,neutral,,neutral,,
15.01.41-17868,20020306,7,GATE_expressive-subjectivity,958,1011,4921.0,53.0,generally respecting the human rights of its citizens,medium,positive,,,
15.01.41-17868,20020306,3,GATE_expressive-subjectivity,1022,1037,4921.0,15.0,problems remain,low,negative,,,
15.01.41-17868,20020306,114,GATE_direct-subjective,667,675,4925.0,8.0,Citizens,medium,,,,
15.01.41-17868,20020306,112,GATE_expressive-subjectivity,2396,2420,4932.0,24.0,triumph for human rights,high,positive,,,
15.01.41-17868,20020306,110,GATE_direct-subjective,335,339,4931.0,4.0,said,neutral,,neutral,,
15.01.41-17868,20020306,102,GATE_expressive-subjectivity,416,439,4931.0,23.0,numerous serious abuses,medium,negative,,,
15.01.41-17868,20020306,96,GATE_expressive-subjectivity,2081,2097,4924.0,16.0,vigorously lobby,medium,negative,,,
15.01.41-17868,20020306,92,GATE_direct-subjective,2081,2097,4924.0,16.0,vigorously lobby,high,uncertain-both,high,,
15.01.41-17868,20020306,84,GATE_expressive-subjectivity,374,387,4931.0,13.0,remained poor,medium,negative,,,
15.01.41-17868,20020306,78,GATE_expressive-subjectivity,1211,1223,4929.0,12.0,infringement,low,negative,,,
15.01.41-17868,20020306,64,GATE_direct-subjective,932,941,4921.0,9.0,described,neutral,,neutral,,
15.01.41-17868,20020306,60,GATE_expressive-subjectivity,2007,2010,4924.0,3.0,but,low,negative,,,
15.01.41-17868,20020306,58,GATE_direct-subjective,2374,2380,4932.0,6.0,called,neutral,,neutral,,
15.01.41-17868,20020306,38,GATE_direct-subjective,2234,2243,4928.0,9.0,criticism,medium,negative,medium,,
15.01.41-17868,20020306,28,GATE_direct-subjective,2283,2293,4928.0,10.0,maintained,neutral,,neutral,,
15.01.41-17868,20020306,20,GATE_expressive-subjectivity,2312,2350,4928.0,38.0,a legitimate activity and long overdue,medium,positive,,,
15.01.41-17868,20020306,12,GATE_direct-subjective,1802,1819,4937.0,17.0,stated repeatedly,low,positive,low,,
15.02.54-18922,20020306,105,GATE_expressive-subjectivity,1369,1376,4946.0,7.0,How can,low,uncertain-negative,,,
15.02.54-18922,20020306,93,GATE_expressive-subjectivity,1662,1672,4943.0,10.0,unilateral,low,negative,,,
15.02.54-18922,20020306,85,GATE_direct-subjective,224,243,4938.0,19.0,has been identified,neutral,,neutral,,
15.02.54-18922,20020306,77,GATE_expressive-subjectivity,643,651,4948.0,8.0,Moreover,low,neutral,,,
15.02.54-18922,20020306,67,GATE_expressive-subjectivity,2487,2526,4952.0,39.0,massacring thousands of innocent people,high,negative,,,
15.02.54-18922,20020306,59,GATE_direct-subjective,1929,1947,4942.0,18.0,expression of view,low,neutral,low,,
15.02.54-18922,20020306,57,GATE_direct-subjective,2394,2412,4952.0,18.0,to express concern,medium,negative,medium,,
15.02.54-18922,20020306,55,GATE_expressive-subjectivity,2542,2580,4952.0,38.0,under the excuse of fighting terrorism,medium,negative,,,
15.02.54-18922,20020306,51,GATE_expressive-subjectivity,1378,1402,4946.0,24.0,under such circumstances,low,neutral,,,
15.02.54-18922,20020306,45,GATE_expressive-subjectivity,971,986,4951.0,15.0,another example,medium,uncertain-negative,,,
15.02.54-18922,20020306,35,GATE_expressive-subjectivity,368,406,4938.0,38.0,under the excuse of fighting terrorism,medium,negative,,,
15.02.54-18922,20020306,27,GATE_expressive-subjectivity,1197,1219,4940.0,22.0,most interesting point,medium,neutral,,,
15.02.54-18922,20020306,25,GATE_expressive-subjectivity,247,306,4938.0,59.0,the top violator of human rights of the last Christian year,extreme,negative,,,
15.02.54-18922,20020306,21,GATE_direct-subjective,2257,2264,4947.0,7.0,concern,medium,negative,medium,,
15.02.54-18922,20020306,13,GATE_direct-subjective,2609,2622,4952.0,13.0,cannot expect,medium,neutral,medium,,
15.02.54-18922,20020306,11,GATE_expressive-subjectivity,610,621,4950.0,11.0,basic right,low,neutral,,,
15.02.54-18922,20020306,9,GATE_direct-subjective,2760,2765,4939.0,5.0,blame,medium,negative,medium,,
15.02.54-18922,20020306,5,GATE_direct-subjective,1041,1058,4941.0,17.0,extensive protest,high,negative,high,,
15.02.54-18922,20020306,106,GATE_expressive-subjectivity,2022,2048,4942.0,26.0,the same unilateral policy,low,negative,,,
15.02.54-18922,20020306,96,GATE_expressive-subjectivity,1522,1579,4949.0,57.0,unilateral policy does not identify any limits for itself,medium,negative,,,
15.02.54-18922,20020306,92,GATE_direct-subjective,2233,2246,4947.0,13.0,does not care,high,negative,high,,
15.02.54-18922,20020306,90,GATE_expressive-subjectivity,2741,2765,4939.0,24.0,"cannot, therefore, blame",medium,neutral,,,
15.02.54-18922,20020306,88,GATE_expressive-subjectivity,443,486,4950.0,43.0,denied its citizens their legitimate rights,high,negative,,,
15.02.54-18922,20020306,82,GATE_expressive-subjectivity,681,722,4948.0,41.0,has violated the rights of the minorities,high,negative,,,
15.02.54-18922,20020306,76,GATE_expressive-subjectivity,727,740,4948.0,13.0,in particular,low,neutral,,,
15.02.54-18922,20020306,74,GATE_expressive-subjectivity,1318,1351,4940.0,33.0,because of its repeated violation,medium,negative,,,
15.02.54-18922,20020306,72,GATE_direct-subjective,1144,1180,4941.0,36.0,was compelled to partially recognize,medium,positive,medium,,
15.02.54-18922,20020306,68,GATE_expressive-subjectivity,1635,1648,4943.0,13.0,in particular,low,neutral,,,
15.02.54-18922,20020306,62,GATE_direct-subjective,2780,2787,4939.0,7.0,viewing,low,neutral,low,,
15.02.54-18922,20020306,60,GATE_expressive-subjectivity,556,563,4950.0,7.0,without,low,negative,,,
15.02.54-18922,20020306,52,GATE_expressive-subjectivity,2804,2846,4939.0,42.0,a tool to advance America's foreign policy,medium,negative,,,
15.02.54-18922,20020306,50,GATE_direct-subjective,2647,2664,4952.0,17.0,to take seriously,low,neutral,low,,
15.02.54-18922,20020306,48,GATE_expressive-subjectivity,2122,2152,4947.0,30.0,assumes the right to interfere,high,negative,,,
15.02.54-18922,20020306,42,GATE_expressive-subjectivity,1498,1506,4949.0,8.0,It seems,low,neutral,,,
15.02.54-18922,20020306,40,GATE_expressive-subjectivity,2379,2393,4952.0,14.0,a human virtue,low,positive,,,
15.02.54-18922,20020306,34,GATE_expressive-subjectivity,1026,1036,4941.0,10.0,Only after,low,neutral,,,
15.02.54-18922,20020306,28,GATE_expressive-subjectivity,867,905,4945.0,38.0,in metal cages named detention centres,medium,negative,,,
15.02.54-18922,20020306,26,GATE_direct-subjective,1650,1661,4943.0,11.0,has adopted,low,positive,low,,
15.02.54-18922,20020306,20,GATE_direct-subjective,1428,1446,4946.0,18.0,express an opinion,medium,neutral,medium,,
15.02.54-18922,20020306,18,GATE_direct-subjective,74,85,4944.0,11.0,has accused,medium,negative,medium,,
15.02.54-18922,20020306,12,GATE_expressive-subjectivity,1991,2001,4942.0,10.0,is in fact,low,neutral,,,
15.02.54-18922,20020306,10,GATE_direct-subjective,916,936,4945.0,20.0,refusing to identify,medium,negative,medium,,
15.04.33-20423,20020306,69,GATE_attitude,862,869,4954.0,7.0,thanked,medium,,,sentiment-pos,
15.04.33-20423,20020306,68,GATE_attitude,1549,1569,4955.0,20.0,extensively welcomed,medium-high,,,sentiment-pos,
15.04.33-20423,20020306,67,GATE_direct-subjective,398,405,4957.0,7.0,praised,high,positive,high,,
15.04.33-20423,20020306,66,GATE_expressive-subjectivity,1025,1037,4960.0,12.0,achievements,medium,positive,,,
15.04.33-20423,20020306,65,GATE_direct-subjective,862,869,4954.0,7.0,thanked,medium,positive,medium,,
15.04.33-20423,20020306,64,GATE_direct-subjective,1089,1095,4960.0,6.0,hoping,medium,positive,medium,,
15.04.33-20423,20020306,61,GATE_direct-subjective,1692,1697,4959.0,5.0,hoped,medium,positive,medium,,
15.04.33-20423,20020306,60,GATE_direct-subjective,756,767,4954.0,11.0,Touching on,neutral,,neutral,,
15.04.33-20423,20020306,52,GATE_expressive-subjectivity,1725,1730,4959.0,5.0,would,low,neutral,,,
15.04.33-20423,20020306,49,GATE_expressive-subjectivity,1471,1478,4955.0,7.0,despite,low,neutral,,,
15.04.33-20423,20020306,48,GATE_expressive-subjectivity,768,782,4954.0,14.0,the importance,medium,neutral,,,
15.04.33-20423,20020306,44,GATE_expressive-subjectivity,1059,1070,4960.0,11.0,very useful,medium,positive,,,
15.04.33-20423,20020306,33,GATE_direct-subjective,1012,1020,4960.0,8.0,assessed,low,neutral,low,,
15.04.33-20423,20020306,32,GATE_attitude,398,405,4957.0,7.0,praised,medium-high,,,sentiment-pos,
15.04.33-20423,20020306,23,GATE_attitude,756,848,4954.0,92.0,Touching on the importance of modern technology in preventing and reducing crimes in society,medium,,,arguing-pos,
15.04.33-20423,20020306,21,GATE_expressive-subjectivity,1075,1087,4960.0,12.0,satisfactory,medium,positive,,,
15.04.33-20423,20020306,19,GATE_expressive-subjectivity,1132,1140,4960.0,8.0,would be,low,neutral,,,
15.04.33-20423,20020306,17,GATE_attitude,1012,1087,4960.0,75.0,assessed the achievements of the exhibition as very useful and satisfactory,low-medium,,,sentiment-pos,
15.04.33-20423,20020306,11,GATE_attitude,1089,1095,4960.0,6.0,hoping,medium,,,sentiment-pos,
15.04.33-20423,20020306,9,GATE_attitude,1692,1697,4959.0,5.0,hoped,medium,,,sentiment-pos,
15.04.33-20423,20020306,3,GATE_direct-subjective,1549,1569,4955.0,20.0,extensively welcomed,high,positive,high,,
15.20.41-10497,20020306,115,GATE_direct-subjective,2264,2322,4961.0,58.0,to express openly dissenting political and religious views,medium,negative,medium,,
15.20.41-10497,20020306,109,GATE_direct-subjective,1567,1571,4971.0,4.0,said,neutral,,neutral,,
15.20.41-10497,20020306,105,GATE_direct-subjective,1669,1674,4970.0,5.0,known,low,neutral,low,,
15.20.41-10497,20020306,99,GATE_expressive-subjectivity,1120,1128,4966.0,8.0,distorts,high,negative,,,
15.20.41-10497,20020306,89,GATE_expressive-subjectivity,1966,1979,4969.0,13.0,remained poor,medium,negative,,,
15.20.41-10497,20020306,87,GATE_direct-subjective,2257,2263,4961.0,6.0,sought,low,uncertain-both,low,,
15.20.41-10497,20020306,83,GATE_expressive-subjectivity,2359,2381,4961.0,22.0,filled with repression,high,negative,,,
15.20.41-10497,20020306,77,GATE_expressive-subjectivity,928,936,4972.0,8.0,numerous,medium,neutral,,,
15.20.41-10497,20020306,73,GATE_expressive-subjectivity,1654,1681,4970.0,27.0,this is a fact known to all,medium,neutral,,,
15.20.41-10497,20020306,69,GATE_direct-subjective,1868,1876,4963.0,8.0,consider,low,neutral,low,,
15.20.41-10497,20020306,67,GATE_direct-subjective,434,438,4973.0,4.0,said,neutral,,neutral,,
15.20.41-10497,20020306,63,GATE_expressive-subjectivity,1018,1035,4966.0,17.0,turns a blind eye,medium,negative,,,
15.20.41-10497,20020306,59,GATE_expressive-subjectivity,157,181,4965.0,24.0,abuses including torture,medium,negative,,,
15.20.41-10497,20020306,57,GATE_expressive-subjectivity,1191,1203,4962.0,12.0,unreasonable,high,negative,,,
15.20.41-10497,20020306,53,GATE_direct-subjective,814,825,4972.0,11.0,was devoted,medium,positive,medium,,
15.20.41-10497,20020306,47,GATE_direct-subjective,1058,1072,4966.0,14.0,points fingers,medium,negative,medium,,
15.20.41-10497,20020306,43,GATE_expressive-subjectivity,1288,1304,4967.0,16.0,double standards,medium,negative,,,
15.20.41-10497,20020306,41,GATE_direct-subjective,36,45,4965.0,9.0,condemned,high,negative,high,,
15.20.41-10497,20020306,27,GATE_direct-subjective,1367,1374,4971.0,7.0,seeking,low,uncertain-positive,low,,
15.20.41-10497,20020306,21,GATE_expressive-subjectivity,2079,2096,4961.0,17.0,quick to suppress,medium,negative,,,
15.20.41-10497,20020306,19,GATE_expressive-subjectivity,320,332,4973.0,12.0,interference,low,negative,,,
15.20.41-10497,20020306,11,GATE_direct-subjective,2169,2178,4961.0,9.0,perceived,low,neutral,low,,
15.20.41-10497,20020306,5,GATE_expressive-subjectivity,1540,1562,4971.0,22.0,needed to be wiped out,high,negative,,,
15.20.41-10497,20020306,114,GATE_direct-subjective,1829,1841,4963.0,12.0,has rejected,medium,negative,medium,,
15.20.41-10497,20020306,112,GATE_direct-subjective,1240,1244,4962.0,4.0,said,neutral,,neutral,,
15.20.41-10497,20020306,106,GATE_direct-subjective,744,757,4964.0,13.0,mixed reviews,low,both,low,,
