id,rating,set,text,type
2716,3,0.0,,-1.0
2717,3,0.0,,-1.0
2718,1,0.0,,-1.0
2719,1,0.0,,-1.0
271,4,0.0,,-1.0
2720,2,0.0,,-1.0
2721,1,0.0,,-1.0
2722,1,0.0,,-1.0
2723,4,0.0,,-1.0
2724,1,0.0,,-1.0
2725,3,0.0,,-1.0
2726,3,0.0,,-1.0
2727,3,0.0,,-1.0
2728,1,0.0,,-1.0
2729,1,0.0,,-1.0
272,1,0.0,,-1.0
2730,1,0.0,,-1.0
2731,4,0.0,,-1.0
2732,4,0.0,,-1.0
2733,3,0.0,,-1.0
2734,3,0.0,,-1.0
2735,3,0.0,,-1.0
2736,1,0.0,,-1.0
2737,1,0.0,,-1.0
2738,1,0.0,,-1.0
2739,1,0.0,,-1.0
273,1,0.0,,-1.0
2740,3,0.0,,-1.0
2741,2,0.0,,-1.0
2742,3,0.0,,-1.0
2743,1,0.0,,-1.0
2744,1,0.0,,-1.0
2745,4,0.0,,-1.0
2746,1,0.0,,-1.0
2747,4,0.0,,-1.0
2748,3,0.0,,-1.0
2749,4,0.0,,-1.0
274,1,0.0,,-1.0
2750,1,0.0,,-1.0
2751,4,0.0,,-1.0
2752,4,0.0,,-1.0
2753,4,0.0,,-1.0
2754,2,0.0,,-1.0
2755,2,0.0,,-1.0
2756,4,0.0,,-1.0
2757,2,0.0,,-1.0
2758,2,0.0,,-1.0
2759,2,0.0,,-1.0
275,1,0.0,,-1.0
2760,1,0.0,,-1.0
2761,4,0.0,,-1.0
2762,2,0.0,,-1.0
2763,2,0.0,,-1.0
2764,4,0.0,,-1.0
2765,1,0.0,,-1.0
2766,3,0.0,,-1.0
2767,1,0.0,,-1.0
2768,2,0.0,,-1.0
2769,4,0.0,,-1.0
276,1,0.0,,-1.0
2770,3,0.0,,-1.0
2771,3,0.0,,-1.0
2772,4,0.0,,-1.0
2773,1,0.0,,-1.0
2774,3,0.0,,-1.0
2775,2,0.0,,-1.0
2776,1,0.0,,-1.0
2777,1,0.0,,-1.0
2778,2,0.0,,-1.0
2779,4,0.0,,-1.0
277,1,0.0,,-1.0
2780,4,0.0,,-1.0
2781,1,0.0,,-1.0
2782,1,0.0,,-1.0
2783,1,0.0,,-1.0
2784,2,0.0,,-1.0
2785,1,0.0,,-1.0
2786,2,0.0,,-1.0
2787,1,0.0,,-1.0
2788,1,0.0,,-1.0
2789,1,0.0,,-1.0
278,1,0.0,,-1.0
2790,1,0.0,,-1.0
2791,3,0.0,,-1.0
2792,1,0.0,,-1.0
2793,3,0.0,,-1.0
2794,1,0.0,,-1.0
2795,1,0.0,,-1.0
2796,1,0.0,,-1.0
2797,1,0.0,,-1.0
2798,2,0.0,,-1.0
2799,1,0.0,,-1.0
279,1,0.0,,-1.0
27,4,0.0,,-1.0
2800,1,0.0,,-1.0
2801,1,0.0,,-1.0
2802,1,0.0,,-1.0
2803,1,0.0,,-1.0
2804,3,0.0,,-1.0
2805,4,0.0,,-1.0
2806,1,0.0,,-1.0
2807,4,0.0,,-1.0
2808,4,0.0,,-1.0
2809,3,0.0,,-1.0
280,1,0.0,,-1.0
2810,3,0.0,,-1.0
2811,3,0.0,,-1.0
2812,4,0.0,,-1.0
2813,4,0.0,,-1.0
2814,4,0.0,,-1.0
2815,4,0.0,,-1.0
2816,3,0.0,,-1.0
2817,1,0.0,,-1.0
2818,2,0.0,,-1.0
2819,1,0.0,,-1.0
281,1,0.0,,-1.0
2820,3,0.0,,-1.0
2821,3,0.0,,-1.0
2822,1,0.0,,-1.0
2823,1,0.0,,-1.0
2824,3,0.0,,-1.0
2825,3,0.0,,-1.0
2826,2,0.0,,-1.0
2827,1,0.0,,-1.0
2828,2,0.0,,-1.0
2829,4,0.0,,-1.0
282,1,0.0,,-1.0
2830,4,0.0,,-1.0
2831,1,0.0,,-1.0
2832,4,0.0,,-1.0
2833,2,0.0,,-1.0
2834,2,0.0,,-1.0
2835,4,0.0,,-1.0
2836,4,0.0,,-1.0
2837,3,0.0,,-1.0
2838,2,0.0,,-1.0
2839,1,0.0,,-1.0
283,1,0.0,,-1.0
2840,1,0.0,,-1.0
2841,4,0.0,,-1.0
2842,4,0.0,,-1.0
2843,2,0.0,,-1.0
2844,2,0.0,,-1.0
2845,3,0.0,,-1.0
2846,2,0.0,,-1.0
2847,3,0.0,,-1.0
2848,4,0.0,,-1.0
2849,3,0.0,,-1.0
284,2,0.0,,-1.0
2850,4,0.0,,-1.0
2851,1,0.0,,-1.0
2852,2,0.0,,-1.0
2853,1,0.0,,-1.0
2854,1,0.0,,-1.0
2855,2,0.0,,-1.0
2856,1,0.0,,-1.0
2857,1,0.0,,-1.0
2858,2,0.0,,-1.0
2859,4,0.0,,-1.0
285,4,0.0,,-1.0
2860,4,0.0,,-1.0
2861,1,0.0,,-1.0
2862,1,0.0,,-1.0
2863,2,0.0,,-1.0
2864,1,0.0,,-1.0
2865,3,0.0,,-1.0
2866,1,0.0,,-1.0
2867,1,0.0,,-1.0
2868,3,0.0,,-1.0
2869,3,0.0,,-1.0
286,1,0.0,,-1.0
2870,1,0.0,,-1.0
2871,2,0.0,,-1.0
2872,3,0.0,,-1.0
2873,3,0.0,,-1.0
2874,2,0.0,,-1.0
2875,2,0.0,,-1.0
2876,1,0.0,,-1.0
2877,2,0.0,,-1.0
2878,2,0.0,,-1.0
2879,4,0.0,,-1.0
287,1,0.0,,-1.0
2880,3,0.0,,-1.0
2881,3,0.0,,-1.0
2882,3,0.0,,-1.0
2883,3,0.0,,-1.0
2884,3,0.0,,-1.0
2885,3,0.0,,-1.0
2886,1,0.0,,-1.0
2887,2,0.0,,-1.0
2888,1,0.0,,-1.0
2889,4,0.0,,-1.0
288,1,0.0,,-1.0
2890,3,0.0,,-1.0
2891,4,0.0,,-1.0
2892,2,0.0,,-1.0
2893,3,0.0,,-1.0
2894,4,0.0,,-1.0
2895,1,0.0,,-1.0
2896,3,0.0,,-1.0
2897,4,0.0,,-1.0
2898,3,0.0,,-1.0
2899,4,0.0,,-1.0
289,1,0.0,,-1.0
28,3,0.0,,-1.0
2900,1,0.0,,-1.0
2901,3,0.0,,-1.0
2902,2,0.0,,-1.0
2903,1,0.0,,-1.0
2904,4,0.0,,-1.0
2905,4,0.0,,-1.0
2906,1,0.0,,-1.0
2907,1,0.0,,-1.0
2908,1,0.0,,-1.0
2909,1,0.0,,-1.0
290,1,0.0,,-1.0
2910,3,0.0,,-1.0
2911,4,0.0,,-1.0
2912,4,0.0,,-1.0
2913,3,0.0,,-1.0
2914,4,0.0,,-1.0
2915,1,0.0,,-1.0
2916,1,0.0,,-1.0
2917,3,0.0,,-1.0
2918,1,0.0,,-1.0
2919,4,0.0,,-1.0
291,3,0.0,,-1.0
2920,1,0.0,,-1.0
2921,1,0.0,,-1.0
2922,4,0.0,,-1.0
2923,3,0.0,,-1.0
2924,2,0.0,,-1.0
2925,2,0.0,,-1.0
2926,1,0.0,,-1.0
2927,3,0.0,,-1.0
2928,1,0.0,,-1.0
2929,4,0.0,,-1.0
292,3,0.0,,-1.0
2930,3,0.0,,-1.0
2931,1,0.0,,-1.0
2932,3,0.0,,-1.0
2933,1,0.0,,-1.0
2934,1,0.0,,-1.0
2935,2,0.0,,-1.0
2936,3,0.0,,-1.0
2937,1,0.0,,-1.0
2938,4,0.0,,-1.0
2939,3,0.0,,-1.0
293,1,0.0,,-1.0
2940,1,0.0,,-1.0
2941,1,0.0,,-1.0
2942,1,0.0,,-1.0
2943,1,0.0,,-1.0
2944,1,0.0,,-1.0
2945,3,0.0,,-1.0
2946,1,0.0,,-1.0
2947,4,0.0,,-1.0
2948,4,0.0,,-1.0
2949,1,0.0,,-1.0
294,1,0.0,,-1.0
2950,4,0.0,,-1.0
2951,2,0.0,,-1.0
2952,1,0.0,,-1.0
2953,4,0.0,,-1.0
2954,4,0.0,,-1.0
2955,4,0.0,,-1.0
2956,4,0.0,,-1.0
2957,2,0.0,,-1.0
2958,2,0.0,,-1.0
2959,3,0.0,,-1.0
295,1,0.0,,-1.0
2960,4,0.0,,-1.0
2961,4,0.0,,-1.0
2962,1,0.0,,-1.0
2963,2,0.0,,-1.0
2964,2,0.0,,-1.0
2965,2,0.0,,-1.0
2966,2,0.0,,-1.0
2967,3,0.0,,-1.0
2968,1,0.0,,-1.0
2969,2,0.0,,-1.0
296,4,0.0,,-1.0
2970,4,0.0,,-1.0
2971,4,0.0,,-1.0
2972,2,0.0,,-1.0
2973,1,0.0,,-1.0
2974,1,0.0,,-1.0
2975,2,0.0,,-1.0
2976,1,0.0,,-1.0
2977,1,0.0,,-1.0
2978,4,0.0,,-1.0
2979,1,0.0,,-1.0
297,2,0.0,,-1.0
2980,4,0.0,,-1.0
2981,2,0.0,,-1.0
2982,1,0.0,,-1.0
2983,1,0.0,,-1.0
2984,1,0.0,,-1.0
2985,4,0.0,,-1.0
2986,3,0.0,,-1.0
2987,1,0.0,,-1.0
2988,3,0.0,,-1.0
2989,3,0.0,,-1.0
298,1,0.0,,-1.0
2990,1,0.0,,-1.0
2991,1,0.0,,-1.0
2992,3,0.0,,-1.0
2993,4,0.0,,-1.0
2994,1,0.0,,-1.0
2995,2,0.0,,-1.0
2996,4,0.0,,-1.0
2997,1,0.0,,-1.0
2998,2,0.0,,-1.0
2999,1,0.0,,-1.0
299,1,0.0,,-1.0
29,3,0.0,,-1.0
2,3,0.0,,-1.0
3000,1,0.0,,-1.0
3001,1,0.0,,-1.0
3002,1,0.0,,-1.0
3003,4,0.0,,-1.0
3004,1,0.0,,-1.0
3005,1,0.0,,-1.0
3006,2,0.0,,-1.0
3007,3,0.0,,-1.0
3008,3,0.0,,-1.0
3009,2,0.0,,-1.0
300,1,0.0,,-1.0
3010,3,0.0,,-1.0
3011,1,0.0,,-1.0
3012,1,0.0,,-1.0
3013,1,0.0,,-1.0
3014,1,0.0,,-1.0
3015,1,0.0,,-1.0
3016,2,0.0,,-1.0
3017,1,0.0,,-1.0
3018,1,0.0,,-1.0
3019,1,0.0,,-1.0
301,4,0.0,,-1.0
3020,1,0.0,,-1.0
3021,1,0.0,,-1.0
3022,1,0.0,,-1.0
3023,4,0.0,,-1.0
3024,4,0.0,,-1.0
3025,1,0.0,,-1.0
3026,4,0.0,,-1.0
3027,1,0.0,,-1.0
3028,4,0.0,,-1.0
3029,4,0.0,,-1.0
302,3,0.0,,-1.0
3030,1,0.0,,-1.0
3031,4,0.0,,-1.0
3032,1,0.0,,-1.0
3033,4,0.0,,-1.0
3034,1,0.0,,-1.0
3035,1,0.0,,-1.0
3036,1,0.0,,-1.0
3037,1,0.0,,-1.0
3038,2,0.0,,-1.0
3039,4,0.0,,-1.0
303,2,0.0,,-1.0
3040,4,0.0,,-1.0
3041,3,0.0,,-1.0
3042,3,0.0,,-1.0
3043,4,0.0,,-1.0
3044,2,0.0,,-1.0
3045,1,0.0,,-1.0
3046,1,0.0,,-1.0
3047,2,0.0,,-1.0
3048,1,0.0,,-1.0
3049,4,0.0,,-1.0
304,2,0.0,,-1.0
3050,3,0.0,,-1.0
3051,4,0.0,,-1.0
3052,1,0.0,,-1.0
3053,3,0.0,,-1.0
3054,1,0.0,,-1.0
3055,3,0.0,,-1.0
3056,3,0.0,,-1.0
3057,3,0.0,,-1.0
3058,3,0.0,,-1.0
3059,2,0.0,,-1.0
305,2,0.0,,-1.0
3060,3,0.0,,-1.0
3061,1,0.0,,-1.0
3062,2,0.0,,-1.0
3063,1,0.0,,-1.0
3064,1,0.0,,-1.0
3065,1,0.0,,-1.0
3066,1,0.0,,-1.0
3067,1,0.0,,-1.0
3068,3,0.0,,-1.0
3069,1,0.0,,-1.0
306,1,0.0,,-1.0
3070,1,0.0,,-1.0
3071,1,0.0,,-1.0
3072,3,0.0,,-1.0
3073,2,0.0,,-1.0
3074,4,0.0,,-1.0
3075,1,0.0,,-1.0
3076,4,0.0,,-1.0
3077,2,0.0,,-1.0
3078,1,0.0,,-1.0
3079,2,0.0,,-1.0
307,1,0.0,,-1.0
3080,1,0.0,,-1.0
3081,1,0.0,,-1.0
3082,2,0.0,,-1.0
3083,2,0.0,,-1.0
3084,4,0.0,,-1.0
3085,4,0.0,,-1.0
3086,1,0.0,,-1.0
3087,1,0.0,,-1.0
3088,3,0.0,,-1.0
3089,2,0.0,,-1.0
308,1,0.0,,-1.0
3090,1,0.0,,-1.0
3091,4,0.0,,-1.0
3092,3,0.0,,-1.0
3093,2,0.0,,-1.0
3094,4,0.0,,-1.0
3095,3,0.0,,-1.0
3096,1,0.0,,-1.0
3097,1,0.0,,-1.0
3098,1,0.0,,-1.0
3099,2,0.0,,-1.0
309,3,0.0,,-1.0
30,4,0.0,,-1.0
3100,4,0.0,,-1.0
3101,1,0.0,,-1.0
3102,1,0.0,,-1.0
3103,1,0.0,,-1.0
3104,1,0.0,,-1.0
3105,1,0.0,,-1.0
3106,1,0.0,,-1.0
3107,1,0.0,,-1.0
3108,1,0.0,,-1.0
3109,2,0.0,,-1.0
310,1,0.0,,-1.0
3110,1,0.0,,-1.0
3111,1,0.0,,-1.0
3112,1,0.0,,-1.0
3113,1,0.0,,-1.0
3114,1,0.0,,-1.0
3115,1,0.0,,-1.0
3116,2,0.0,,-1.0
3117,1,0.0,,-1.0
3118,1,0.0,,-1.0
3119,2,0.0,,-1.0
311,3,0.0,,-1.0
3120,4,0.0,,-1.0
3121,1,0.0,,-1.0
3122,4,0.0,,-1.0
3123,3,0.0,,-1.0
3124,4,0.0,,-1.0
3125,1,0.0,,-1.0
3126,3,0.0,,-1.0
3127,3,0.0,,-1.0
3128,1,0.0,,-1.0
3129,2,0.0,,-1.0
312,4,0.0,,-1.0
3130,3,0.0,,-1.0
3131,1,0.0,,-1.0
3132,1,0.0,,-1.0
3133,1,0.0,,-1.0
3134,3,0.0,,-1.0
3135,4,0.0,,-1.0
3136,1,0.0,,-1.0
3137,1,0.0,,-1.0
3138,1,0.0,,-1.0
3139,1,0.0,,-1.0
313,1,0.0,,-1.0
3140,1,0.0,,-1.0
3141,1,0.0,,-1.0
3142,3,0.0,,-1.0
3143,4,0.0,,-1.0
3144,1,0.0,,-1.0
3145,1,0.0,,-1.0
3146,1,0.0,,-1.0
3147,1,0.0,,-1.0
3148,2,0.0,,-1.0
3149,1,0.0,,-1.0
314,2,0.0,,-1.0
3150,1,0.0,,-1.0
3151,1,0.0,,-1.0
3152,1,0.0,,-1.0
3153,1,0.0,,-1.0
3154,2,0.0,,-1.0
3155,1,0.0,,-1.0
3156,1,0.0,,-1.0
3157,1,0.0,,-1.0
3158,1,0.0,,-1.0
3159,1,0.0,,-1.0
315,4,0.0,,-1.0
3160,2,0.0,,-1.0
3161,3,0.0,,-1.0
3162,2,0.0,,-1.0
3163,4,0.0,,-1.0
3164,2,0.0,,-1.0
3165,3,0.0,,-1.0
3166,2,0.0,,-1.0
3167,1,0.0,,-1.0
3168,2,0.0,,-1.0
3169,4,0.0,,-1.0
316,1,0.0,,-1.0
3170,3,0.0,,-1.0
3171,4,0.0,,-1.0
3172,2,0.0,,-1.0
3173,4,0.0,,-1.0
3174,1,0.0,,-1.0
3175,3,0.0,,-1.0
3176,1,0.0,,-1.0
3177,1,0.0,,-1.0
3178,2,0.0,,-1.0
3179,2,0.0,,-1.0
317,2,0.0,,-1.0
3180,1,0.0,,-1.0
3181,1,0.0,,-1.0
3182,4,0.0,,-1.0
3183,3,0.0,,-1.0
3184,2,0.0,,-1.0
3185,1,0.0,,-1.0
3186,1,0.0,,-1.0
3187,2,0.0,,-1.0
3188,1,0.0,,-1.0
3189,2,0.0,,-1.0
318,3,0.0,,-1.0
3190,2,0.0,,-1.0
3191,4,0.0,,-1.0
3192,2,0.0,,-1.0
3193,3,0.0,,-1.0
3194,1,0.0,,-1.0
3195,2,0.0,,-1.0
3196,4,0.0,,-1.0
3197,1,0.0,,-1.0
3198,1,0.0,,-1.0
3199,1,0.0,,-1.0
319,1,0.0,,-1.0
31,4,0.0,,-1.0
3200,2,0.0,,-1.0
3201,1,0.0,,-1.0
3202,1,0.0,,-1.0
3203,2,0.0,,-1.0
3204,2,0.0,,-1.0
3205,2,0.0,,-1.0
3206,3,0.0,,-1.0
3207,4,0.0,,-1.0
3208,4,0.0,,-1.0
3209,4,0.0,,-1.0
320,3,0.0,,-1.0
3210,1,0.0,,-1.0
3211,4,0.0,,-1.0
3212,4,0.0,,-1.0
3213,3,0.0,,-1.0
3214,4,0.0,,-1.0
3215,2,0.0,,-1.0
3216,1,0.0,,-1.0
3217,1,0.0,,-1.0
3218,1,0.0,,-1.0
3219,1,0.0,,-1.0
321,1,0.0,,-1.0
3220,3,0.0,,-1.0
3221,2,0.0,,-1.0
3222,2,0.0,,-1.0
3223,3,0.0,,-1.0
3224,3,0.0,,-1.0
3225,1,0.0,,-1.0
3226,2,0.0,,-1.0
3227,4,0.0,,-1.0
3228,1,0.0,,-1.0
3229,1,0.0,,-1.0
322,1,0.0,,-1.0
3230,2,0.0,,-1.0
3231,1,0.0,,-1.0
3232,4,0.0,,-1.0
3233,2,0.0,,-1.0
3234,1,0.0,,-1.0
3235,1,0.0,,-1.0
3236,1,0.0,,-1.0
3237,1,0.0,,-1.0
3238,1,0.0,,-1.0
3239,3,0.0,,-1.0
323,2,0.0,,-1.0
3240,4,0.0,,-1.0
3241,1,0.0,,-1.0
3242,1,0.0,,-1.0
3243,1,0.0,,-1.0
3244,1,0.0,,-1.0
3245,1,0.0,,-1.0
3246,1,0.0,,-1.0
3247,1,0.0,,-1.0
3248,2,0.0,,-1.0
3249,1,0.0,,-1.0
324,3,0.0,,-1.0
3250,1,0.0,,-1.0
3251,3,0.0,,-1.0
3252,2,0.0,,-1.0
3253,2,0.0,,-1.0
3254,1,0.0,,-1.0
3255,2,0.0,,-1.0
3256,2,0.0,,-1.0
3257,1,0.0,,-1.0
3258,2,0.0,,-1.0
3259,1,0.0,,-1.0
325,1,0.0,,-1.0
3260,1,0.0,,-1.0
3261,1,0.0,,-1.0
3262,1,0.0,,-1.0
3263,3,0.0,,-1.0
3264,1,0.0,,-1.0
3265,1,0.0,,-1.0
3266,2,0.0,,-1.0
3267,3,0.0,,-1.0
3268,3,0.0,,-1.0
3269,1,0.0,,-1.0
326,1,0.0,,-1.0
3270,3,0.0,,-1.0
3271,4,0.0,,-1.0
3272,2,0.0,,-1.0
3273,1,0.0,,-1.0
3274,1,0.0,,-1.0
3275,2,0.0,,-1.0
3276,1,0.0,,-1.0
3277,1,0.0,,-1.0
3278,1,0.0,,-1.0
3279,1,0.0,,-1.0
327,1,0.0,,-1.0
3280,2,0.0,,-1.0
3281,1,0.0,,-1.0
3282,1,0.0,,-1.0
3283,2,0.0,,-1.0
3284,2,0.0,,-1.0
3285,1,0.0,,-1.0
3286,1,0.0,,-1.0
3287,2,0.0,,-1.0
3288,1,0.0,,-1.0
3289,1,0.0,,-1.0
328,4,0.0,,-1.0
3290,1,0.0,,-1.0
3291,1,0.0,,-1.0
3292,1,0.0,,-1.0
3293,3,0.0,,-1.0
3294,3,0.0,,-1.0
3295,1,0.0,,-1.0
3296,1,0.0,,-1.0
3297,1,0.0,,-1.0
3298,1,0.0,,-1.0
3299,1,0.0,,-1.0
329,1,0.0,,-1.0
32,3,0.0,,-1.0
3300,1,0.0,,-1.0
3301,2,0.0,,-1.0
3302,1,0.0,,-1.0
3303,1,0.0,,-1.0
3304,2,0.0,,-1.0
3305,4,0.0,,-1.0
3306,2,0.0,,-1.0
3307,1,0.0,,-1.0
3308,1,0.0,,-1.0
3309,4,0.0,,-1.0
330,1,0.0,,-1.0
3310,2,0.0,,-1.0
3311,2,0.0,,-1.0
3312,3,0.0,,-1.0
3313,4,0.0,,-1.0
3314,1,0.0,,-1.0
3315,1,0.0,,-1.0
3316,1,0.0,,-1.0
3317,1,0.0,,-1.0
3318,1,0.0,,-1.0
3319,1,0.0,,-1.0
331,4,0.0,,-1.0
3320,4,0.0,,-1.0
3321,1,0.0,,-1.0
3322,1,0.0,,-1.0
3323,1,0.0,,-1.0
3324,2,0.0,,-1.0
3325,1,0.0,,-1.0
3326,4,0.0,,-1.0
3327,1,0.0,,-1.0
3328,4,0.0,,-1.0
3329,4,0.0,,-1.0
332,1,0.0,,-1.0
3330,3,0.0,,-1.0
3331,3,0.0,,-1.0
3332,3,0.0,,-1.0
3333,1,0.0,,-1.0
3334,1,0.0,,-1.0
3335,2,0.0,,-1.0
3336,1,0.0,,-1.0
3337,1,0.0,,-1.0
3338,2,0.0,,-1.0
3339,4,0.0,,-1.0
333,3,0.0,,-1.0
3340,1,0.0,,-1.0
3341,4,0.0,,-1.0
3342,3,0.0,,-1.0
3343,4,0.0,,-1.0
3344,1,0.0,,-1.0
3345,3,0.0,,-1.0
3346,3,0.0,,-1.0
3347,2,0.0,,-1.0
3348,3,0.0,,-1.0
3349,4,0.0,,-1.0
334,2,0.0,,-1.0
3350,1,0.0,,-1.0
3351,4,0.0,,-1.0
3352,4,0.0,,-1.0
3353,4,0.0,,-1.0
3354,2,0.0,,-1.0
3355,3,0.0,,-1.0
3356,3,0.0,,-1.0
3357,4,0.0,,-1.0
3358,4,0.0,,-1.0
3359,1,0.0,,-1.0
335,2,0.0,,-1.0
3360,1,0.0,,-1.0
3361,2,0.0,,-1.0
3362,1,0.0,,-1.0
3363,1,0.0,,-1.0
3364,2,0.0,,-1.0
3365,1,0.0,,-1.0
3366,2,0.0,,-1.0
3367,1,0.0,,-1.0
3368,1,0.0,,-1.0
3369,1,0.0,,-1.0
336,1,0.0,,-1.0
3370,1,0.0,,-1.0
3371,1,0.0,,-1.0
3372,1,0.0,,-1.0
3373,3,0.0,,-1.0
3374,1,0.0,,-1.0
3375,3,0.0,,-1.0
3376,1,0.0,,-1.0
3377,4,0.0,,-1.0
3378,3,0.0,,-1.0
3379,2,0.0,,-1.0
337,1,0.0,,-1.0
3380,1,0.0,,-1.0
3381,1,0.0,,-1.0
3382,1,0.0,,-1.0
3383,2,0.0,,-1.0
3384,3,0.0,,-1.0
3385,2,0.0,,-1.0
3386,2,0.0,,-1.0
3387,3,0.0,,-1.0
3388,2,0.0,,-1.0
3389,2,0.0,,-1.0
338,1,0.0,,-1.0
3390,4,0.0,,-1.0
3391,4,0.0,,-1.0
3392,2,0.0,,-1.0
3393,4,0.0,,-1.0
3394,4,0.0,,-1.0
3395,2,0.0,,-1.0
3396,1,0.0,,-1.0
3397,3,0.0,,-1.0
3398,4,0.0,,-1.0
3399,4,0.0,,-1.0
339,1,0.0,,-1.0
33,3,0.0,,-1.0
3400,1,0.0,,-1.0
3401,3,0.0,,-1.0
3402,1,0.0,,-1.0
3403,3,0.0,,-1.0
3404,3,0.0,,-1.0
3405,4,0.0,,-1.0
3406,4,0.0,,-1.0
3407,3,0.0,,-1.0
3408,4,0.0,,-1.0
3409,4,0.0,,-1.0
340,2,0.0,,-1.0
3410,3,0.0,,-1.0
3411,4,0.0,,-1.0
3412,3,0.0,,-1.0
3413,2,0.0,,-1.0
3414,3,0.0,,-1.0
3415,1,0.0,,-1.0
3416,4,0.0,,-1.0
3417,4,0.0,,-1.0
3418,3,0.0,,-1.0
3419,2,0.0,,-1.0
341,1,0.0,,-1.0
3420,4,0.0,,-1.0
3421,2,0.0,,-1.0
3422,4,0.0,,-1.0
3423,4,0.0,,-1.0
3424,4,0.0,,-1.0
3425,2,0.0,,-1.0
3426,3,0.0,,-1.0
3427,4,0.0,,-1.0
3428,4,0.0,,-1.0
3429,4,0.0,,-1.0
342,1,0.0,,-1.0
3430,2,0.0,,-1.0
3431,4,0.0,,-1.0
3432,1,0.0,,-1.0
3433,4,0.0,,-1.0
3434,4,0.0,,-1.0
3435,1,0.0,,-1.0
3436,1,0.0,,-1.0
3437,2,0.0,,-1.0
3438,4,0.0,,-1.0
3439,4,0.0,,-1.0
343,1,0.0,,-1.0
3440,2,0.0,,-1.0
3441,2,0.0,,-1.0
3442,1,0.0,,-1.0
3443,1,0.0,,-1.0
3444,3,0.0,,-1.0
3445,2,0.0,,-1.0
3446,4,0.0,,-1.0
3447,3,0.0,,-1.0
3448,2,0.0,,-1.0
3449,1,0.0,,-1.0
344,4,0.0,,-1.0
3450,1,0.0,,-1.0
3451,3,0.0,,-1.0
3452,2,0.0,,-1.0
3453,1,0.0,,-1.0
3454,1,0.0,,-1.0
3455,4,0.0,,-1.0
3456,1,0.0,,-1.0
3457,1,0.0,,-1.0
3458,1,0.0,,-1.0
3459,1,0.0,,-1.0
345,3,0.0,,-1.0
3460,1,0.0,,-1.0
3461,4,0.0,,-1.0
3462,2,0.0,,-1.0
3463,4,0.0,,-1.0
3464,2,0.0,,-1.0
3465,3,0.0,,-1.0
3466,2,0.0,,-1.0
3467,1,0.0,,-1.0
3468,4,0.0,,-1.0
3469,1,0.0,,-1.0
346,2,0.0,,-1.0
3470,1,0.0,,-1.0
3471,3,0.0,,-1.0
3472,2,0.0,,-1.0
3473,3,0.0,,-1.0
3474,1,0.0,,-1.0
3475,1,0.0,,-1.0
3476,1,0.0,,-1.0
3477,3,0.0,,-1.0
3478,1,0.0,,-1.0
3479,3,0.0,,-1.0
347,1,0.0,,-1.0
3480,1,0.0,,-1.0
3481,2,0.0,,-1.0
3482,3,0.0,,-1.0
3483,3,0.0,,-1.0
3484,1,0.0,,-1.0
3485,1,0.0,,-1.0
3486,1,0.0,,-1.0
3487,2,0.0,,-1.0
3488,4,0.0,,-1.0
3489,4,0.0,,-1.0
348,1,0.0,,-1.0
3490,4,0.0,,-1.0
3491,1,0.0,,-1.0
3492,3,0.0,,-1.0
3493,1,0.0,,-1.0
3494,3,0.0,,-1.0
3495,1,0.0,,-1.0
3496,1,0.0,,-1.0
3497,1,0.0,,-1.0
3498,1,0.0,,-1.0
3499,3,0.0,,-1.0
349,2,0.0,,-1.0
34,1,0.0,,-1.0
3500,1,0.0,,-1.0
3501,4,0.0,,-1.0
3502,1,0.0,,-1.0
3503,1,0.0,,-1.0
3504,1,0.0,,-1.0
3505,1,0.0,,-1.0
3506,1,0.0,,-1.0
3507,1,0.0,,-1.0
3508,1,0.0,,-1.0
3509,1,0.0,,-1.0
350,4,0.0,,-1.0
3510,1,0.0,,-1.0
3511,1,0.0,,-1.0
3512,1,0.0,,-1.0
3513,1,0.0,,-1.0
3514,1,0.0,,-1.0
3515,4,0.0,,-1.0
3516,2,0.0,,-1.0
3517,1,0.0,,-1.0
3518,3,0.0,,-1.0
3519,1,0.0,,-1.0
351,4,0.0,,-1.0
3520,3,0.0,,-1.0
3521,2,0.0,,-1.0
3522,4,0.0,,-1.0
3523,1,0.0,,-1.0
3524,1,0.0,,-1.0
3525,1,0.0,,-1.0
3526,3,0.0,,-1.0
3527,1,0.0,,-1.0
3528,1,0.0,,-1.0
3529,1,0.0,,-1.0
352,4,0.0,,-1.0
3530,2,0.0,,-1.0
3531,1,0.0,,-1.0
3532,2,0.0,,-1.0
3533,3,0.0,,-1.0
3534,3,0.0,,-1.0
3535,1,0.0,,-1.0
3536,1,0.0,,-1.0
3537,2,0.0,,-1.0
3538,1,0.0,,-1.0
3539,4,0.0,,-1.0
353,3,0.0,,-1.0
3540,3,0.0,,-1.0
3541,2,0.0,,-1.0
3542,2,0.0,,-1.0
3543,3,0.0,,-1.0
3544,1,0.0,,-1.0
3545,1,0.0,,-1.0
3546,4,0.0,,-1.0
3547,4,0.0,,-1.0
3548,4,0.0,,-1.0
3549,2,0.0,,-1.0
354,4,0.0,,-1.0
3550,3,0.0,,-1.0
3551,4,0.0,,-1.0
3552,4,0.0,,-1.0
3553,2,0.0,,-1.0
3554,1,0.0,,-1.0
3555,4,0.0,,-1.0
3556,4,0.0,,-1.0
3557,2,0.0,,-1.0
3558,4,0.0,,-1.0
3559,1,0.0,,-1.0
355,4,0.0,,-1.0
