index,docName,dirName,idx,startByte,endByte,sentLen,annotsCount,text,sentiment-measured,sentiment-type,sentiment-intensity
6852,22.11.01-7259,20020509,7,2202,2339,137.0,5.0,"However, low-income countries would be able to pay 14 billion U. S. dollars and 21 billion U.S. dollars respectively at best, said Sachs.",1.0,1.0,0.348414288316
6853,22.11.01-7259,20020509,8,475,712,237.0,6.0,"""AIDS is casting shadow on Asia's economic miracle, and is turning into a global crisis, as the region accounts for 60 percent of world's population,"" says Michel Sidibe, Director of the Country and Regional Support Department of UNAIDS.",1.0,1.0,0.416265577438
6854,22.11.01-7259,20020509,9,2346,2744,398.0,2.0,"The WHO's recommendations for each developing country include increasing investment in health and relevant areas like education, water and agricultural development; the establishing of a temporary National Commission on Macroeconomics and Health (NCMH), chaired jointly by the Ministers of Health and Finance to organize and lead the medical as well as economic war against AIDS and other diseases.",1.0,0.0,0.9375
6855,22.11.01-7259,20020509,10,2,308,306.0,4.0,"Shanghai, May 9 (XINHUA)-- The spreading AIDS epidemic is threatening Asia's economic growth, warned officials from the United Nations Program on HIV/AIDS (UNAIDS), the World Health Organization and bank delegates at ""Investing in Asia's Health"", an Asian Development Bank (ADB) seminar held here Thursday.",1.0,1.0,0.494315373208
6856,22.11.01-7259,20020509,11,1836,2195,359.0,5.0,"In his report, ""Macroeconomics and Health: Investing in Health for Economic Development"", released by the WHO last December, Sachs estimated that total annual health outlays in world's least- developed countries would rise by 17 billion U.S. dollars by 2007 and 29 billion U.S. dollars by 2015 and AIDS prevention and care would account for half the increase.",1.0,0.0,0.0
6857,22.11.01-7259,20020509,12,2751,3046,295.0,7.0,"Sachs also addressed the exacerbating condition of the AIDS pandemic in China, saying that China had the technical ability to control AIDS infection, but still needed a comprehensive strategy, including local surveillance network, increasing government subsidiary and free medicine for the poor.",1.0,1.0,0.389754663475
6860,21.50.13-28912,20020510,2,484,573,89.0,2.0,SRI reported that Swiss Life decided to pull out of the Chinese market earlier this year.,1.0,0.0,0.0
6862,21.50.13-28912,20020510,4,2,220,218.0,4.0,"Geneva, May 10 (XINHUA) -- The insurer Swiss Life has pulled the plug on its planned expansion in China, preferring to concentrate on its core European markets, according to a report by Swiss Radio International (SRI).",1.0,0.0,0.9059375
6864,21.50.13-28912,20020510,6,815,1022,207.0,6.0,"The report said that Chinese mainland was seen as a massive potential market for insurers, who should find it gradually easier to sell their products now that Beijing had joined the World Trade Organization.",1.0,0.0,0.905
6870,21.56.20-863,20020510,3,293,419,126.0,2.0,He said Somali nationals in Kuwait and Bahrain had expressed their satisfaction and support for the interim Somali government.,1.0,0.0,0.5
6875,21.31.14-23484,20020513,4,662,888,226.0,2.0,"The department said that it will cost $600 for an HIV/AIDS patient per year at this time, and the following years this cost is expected to stand at just $400/year for one patient as the production of such drugs becomes stable.",1.0,0.0,0.0
6880,22.23.24-9583,20020516,0,583,668,85.0,3.0,"The government should take urgent measures to prevent and cure HIV and AIDS, he said.",1.0,0.0,0.875
6882,22.23.24-9583,20020516,2,669,755,86.0,7.0,"Otherwise, the surging epidemic could turn into ""a national security threat,"" he said.",1.0,1.0,0.39004084606
6883,22.23.24-9583,20020516,3,457,582,125.0,1.0,"People become ill in seven or eight years, therefore, doctors cannot monitor all who have contracted the infection,"" he said.",1.0,0.0,0.0
6886,22.23.24-9583,20020516,6,397,456,59.0,1.0,"Furthermore, ""HIV develops over a very long period of time.",1.0,0.0,0.0
6887,22.08.22-24562,20020517,0,145,293,148.0,3.0,"Talks between China and the Association of Southeast Asian Nations (ASEAN) about a free trade area went smoothly, senior officials said yesterday.",1.0,0.0,0.95
6889,22.08.22-24562,20020517,2,1670,1813,143.0,2.0,Premier Zhu Rongji and ASEAN leaders agreed at the fifth China-ASEAN leaders' summit in November to set up a free trade area within 10 years.,1.0,0.0,0.95
6890,22.08.22-24562,20020517,3,300,519,219.0,2.0,"""We are confident the framework will be ready for Chinese and ASEAN leaders to finalize at their November summit,"" said a senior official with the Chinese Ministry of Foreign Trade and Economic Co-operation (MOFTEC).",1.0,0.0,0.8125
6892,22.08.22-24562,20020517,5,526,758,232.0,7.0,"But the official declined to disclose details about their two-day negotiations, saying these are just working level talks and more substantial progress will be made at the China and ASEAN economic ministers' meeting in September.",1.0,0.0,0.982958333333
6895,22.08.22-24562,20020517,8,1820,2182,362.0,10.0,"Chinese and ASEAN officials said the decision by Chinese and ASEAN leaders to establish a free trade area is a ""historic milestone in economic co-operation between China and ASEAN"" and ""demonstrates strong commitments by China-ASEAN leaders to regional integration and economic globalization as they pursue peace and stability and prosperity in the region.""",1.0,0.0,0.822083333334
6897,22.08.22-24562,20020517,10,1262,1370,108.0,2.0,"The framework is expected to cover a wide range of areas of co-operation in goods, services and investment.",1.0,0.0,0.0
6906,22.34.49-13286,20020522,0,879,1012,133.0,2.0,The ambassador passed on an invitation from Romanian Prime Minister Adrian Nastase to Miller to come to Romania on a working visit.,1.0,0.0,0.9375
6907,22.34.49-13286,20020522,1,1013,1075,62.0,4.0,The press service noted that Miller accepted this invitation.,1.0,0.0,0.9684375
6910,22.34.49-13286,20020522,4,523,644,121.0,4.0,Iliye confirmed the interest of the Romanian government in developing more dynamic and broader cooperation with Gazprom.,1.0,0.0,0.88125
6911,22.34.49-13286,20020522,5,645,878,233.0,4.0,"He proposed to Gazprom to participate in a tender for the privatization of petrochemical companies in Romania and also to consider that country ""as partner for supplies of oil and gas equipment to Russia,"" the press release said.",1.0,0.0,0.0
6915,22.37.46-10374,20020523,3,688,935,247.0,2.0,"In the meantime, two Americans, a singer from the boy group NSYNC Lance Bass and former NASA Associate Administrator Lori Garver, are completing medical examinations at the Institute for Biomedical Problems in Moscow to be okayed for a flight.",1.0,0.0,0.9375
6919,22.37.46-10374,20020523,7,936,1077,141.0,4.0,"At a joint news conference in Moscow this month, Interfax was told that both Americans are expected to announce intentions to fly to space.",1.0,0.0,0.0
6921,22.37.46-10374,20020523,9,1374,1531,157.0,5.0,"It added that there is growing public interest in space tourism around the world, and that it is now seen as a vehicle for increasing personal popularity.",1.0,0.0,0.9434375
6926,03.23.00-19213,non_fbis,2,1406,1511,105.0,2.0,"Marines dealing with Kandahar threat: ""The Marines there are in the process of dealing with that threat.",1.0,0.0,-0.96
6927,03.23.00-19213,non_fbis,3,3528,3622,94.0,1.0,"""They (military officials) have been authorized and instructed to use appropriate restraints.",1.0,0.0,0.0
6928,03.23.00-19213,non_fbis,4,1555,1764,209.0,2.0,A US Marine spokesman in Kandahar told CNN late on Thursday that the gunfire came from snipers that penetrated the outer perimeter of the base and was not believed to be linked to the transfer of prisoners.,1.0,0.0,0.0
6929,03.23.00-19213,non_fbis,5,699,917,218.0,5.0,"US Defence Secretary Donald Rumsfeld told reporters that major security precautions were being taken in moving the prisoners, including hard-line, anti-Western followers of fugitive guerrilla leader Osama Bin Laden.",1.0,1.0,0.390248978849
6930,03.23.00-19213,non_fbis,6,5169,5330,161.0,4.0,"It was not known if American John Walker, captured fighting with Bin Laden's now vanquished protectors the Taliban, would be among those brought to Guantanamo.",1.0,0.0,0.995416666667
6931,03.23.00-19213,non_fbis,7,3218,3389,171.0,9.0,"Rumsfeld told reporters on Thursday that every effort would be made to secure hardline prisoners, many considered dangerous and possibly suicidal followers of Bin Laden.",1.0,1.0,0.429013710747
6933,03.23.00-19213,non_fbis,9,4575,4718,143.0,1.0,"""What we have done all along is (said) that they are being treated humanely in accordance with the Geneva Convention,"" Clarke told reporters.",1.0,0.0,0.9
6934,03.23.00-19213,non_fbis,10,921,1107,186.0,2.0,"Lowell said some small-arms fire was directed at US troops on the Kandahar base after the aircraft took off in the early evening Afghanistan time, but that the C-17 was not fired upon.",1.0,0.0,0.0
6938,03.23.00-19213,non_fbis,14,3026,3214,188.0,5.0,"""If restraints are necessary, they must be applied humanely, with adequate opportunity for the prisoner to move limbs, use the bathroom and eat and drink,"" the group said in a statement.",1.0,0.0,0.911875
6940,03.23.00-19213,non_fbis,16,1962,2093,131.0,5.0,"""I don't believe that it is going to affect our transfer of detainees because, quite simply, we have adequate security for that.""",1.0,0.0,0.97935
6941,03.23.00-19213,non_fbis,17,3623,3764,141.0,6.0,"They are fully aware that these are dangerous individuals,"" he said during a press conference with Australian Defence Minister Robert Hill.",1.0,1.0,0.363738064885
6942,03.23.00-19213,non_fbis,18,1768,1961,193.0,1.0,"""These were two isolated incidents, in that the detainee movement was something that we did not get official notification that we were going to do until this morning,"" Lt. James Jarvis said.",1.0,0.0,0.0
6943,03.23.00-19213,non_fbis,19,2580,2792,212.0,6.0,Others confirmed a report in USA Today that consideration was being given to tranquilizing some of the detainees and perhaps even covering their heads with hoods for flights that would take more than 12 hours.,1.0,0.0,0.0
6944,03.23.00-19213,non_fbis,20,559,695,136.0,2.0,He declined to say when the first prisoners might arrive at facilities surrounded by razor wire at the US Navy Base at Guantanamo Bay.,1.0,0.0,0.996875
6945,03.23.00-19213,non_fbis,21,5334,5571,237.0,3.0,"The Defence Department has not announced any decision on how many of the detainees will be transferred or how many, if any, might face military courts martial authorized by President George W Bush in the wake of the September attacks.",1.0,0.0,0.0
6947,03.23.00-19213,non_fbis,23,1301,1345,44.0,4.0,At no time was that aircraft in any danger.,1.0,0.0,0.973
6949,03.23.00-19213,non_fbis,25,4282,4571,289.0,2.0,"The Pentagon refused to discuss details of the transfer, and Defence Department spokeswoman Victoria Clarke said on Thursday that no announcements would be made until the first detainees arrived at the secluded base, where a high-security, barbed wire-enclosed facility is being built.",1.0,1.0,0.377240679554
6950,03.23.00-19213,non_fbis,26,5575,5819,244.0,3.0,"Under close scrutiny from civil rights groups, Rumsfeld has been studying how such trials could be held while protecting the rights of any defendants and keeping tight security over the US war on terrorism declared by Bush after the attacks.",1.0,1.0,0.359029060541
6951,03.23.00-19213,non_fbis,27,3768,3932,164.0,14.0,"'Willing to kill themselves, others': ""There are among these prisoners people who are perfectly willing to kill themselves and kill other people,"" Rumsfeld added.",1.0,0.0,0.0
6952,03.23.00-19213,non_fbis,28,2796,3022,226.0,9.0,"The human rights advocacy group Amnesty International expressed concern about reports that the prisoners ""may be drugged, hooded and shackled,"" saying that they must be treated with full respect for international standards.",1.0,1.0,0.350859848583
