,negativ,active,,,hostile,strong,,,,,,,,,,,,,kick,supv,strongsubj,adj,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,kick,supv,strongsubj,noun,n,negative
positiv,,,,affil,,,,,,,,,,,,,,,kid,supv,strongsubj,verb,y,positive
,negativ,active,,,hostile,strong,,,,,,,,,,,,,kill,supv pfreq,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,kill,noun,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,killer,noun,weaksubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,killer,noun,weaksubj,noun,n,negative
positiv,,,,affil,,,,,,,,,,,,,,,kind,modif,strongsubj,adj,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,kind,ly,strongsubj,adj,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,kindness,noun,strongsubj,noun,n,positive
positiv,,active,,affil,,,,,,,,,,,,,,,kiss,noun,weaksubj,noun,n,positive
positiv,,active,,affil,,,,,,,,,,,,,,,kiss,noun,weaksubj,verb,y,positive
positiv,,active,,affil,,,,,,,,,,,,,,,kiss,supv,weaksubj,noun,n,positive
positiv,,active,,affil,,,,,,,,,,,,,,,kiss,supv,weaksubj,verb,y,positive
,,,passive,,,,,,,,,,,,,,,,knew,supv ed,strongsubj,verb,n,neutral
,,,,,hostile,,,,,,,,,,,,,,knife,noun pfreq,weaksubj,verb,y,negative
,negativ,,,,hostile,strong,,,,,,,,,,,,,knife,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,knock,supv,weaksubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,knock,supv,weaksubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,knock,noun,weaksubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,knock,noun,weaksubj,verb,y,negative
,negativ,active,,,,strong,,,,,,,,,,,,,knock,supv,weaksubj,noun,n,negative
,negativ,active,,,,strong,,,,,,,,,,,,,knock,supv,weaksubj,verb,y,negative
,,,passive,,,,,,,,,,,,,,,,know,supv pfreq,strongsubj,verb,n,neutral
,,,,,,,,,,,,,intrj,,,,,,know,intj,strongsubj,verb,n,neutral
positiv,,,passive,,,,,,,,,,,,,,,,know,modif,strongsubj,verb,n,neutral
positiv,,active,,,,,,,,,,,,,,,,,know,ly,strongsubj,verb,n,neutral
positiv,,,,,,strong,,,,,,,,,,,,,knowledge,noun,strongsubj,noun,n,neutral
,negativ,,passive,,,,,weak,,,,,,,,,,,lack,noun,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lack,noun,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,need,,lack,supv,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,need,,lack,supv,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lack,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lack,modif,strongsubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lag,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,lame,modif,weaksubj,adj,n,negative
,negativ,active,,,,,,,,,,,,,pain,,,,lament,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,pain,,,,lamentable,modif,strongsubj,anypos,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,languish,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,lapse,noun,weaksubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,neutral
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adverb,n,positive
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,neutral
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adverb,n,positive
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,neutral
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,large,modif,weaksubj,adverb,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,laudable,modif,strongsubj,anypos,n,positive
positiv,,,passive,,,,,,,,,,,,,,,,laugh,noun,strongsubj,noun,n,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,noun,strongsubj,verb,y,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,supv,strongsubj,noun,n,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,supv,strongsubj,verb,y,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,laugh,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,laugh,supv,strongsubj,verb,y,negative
,,active,,,,,,,,,,,,,,,,,laugh,supv,strongsubj,noun,n,negative
,,active,,,,,,,,,,,,,,,,,laugh,supv,strongsubj,verb,y,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,modif,strongsubj,noun,n,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,modif,strongsubj,verb,y,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,noun,strongsubj,noun,n,negative
positiv,,,passive,,,,,,,,,,,,,,,,laugh,noun,strongsubj,verb,y,negative
positiv,,,passive,,,,,,,,,,,,,,,,laughter,noun,strongsubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,lavish,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,lavish,modif,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,lawful,modif,weaksubj,adj,n,positive
,negativ,,,,hostile,,,,,,,,,,,,,,lawless,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lazy,modif,strongsubj,adj,n,negative
,negativ,,passive,,,,,,,,,,,,,,,,leak,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,leakage,noun,weaksubj,noun,n,negative
,,,,,,,,weak,,,,,,,,,,,lean,supv,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,lean,supv,weaksubj,noun,n,positive
,,,,,,,,weak,submit,,,,,,,,,,lean,supv,weaksubj,adj,n,positive
,,,,,,,,weak,submit,,,,,,,,,,lean,supv,weaksubj,noun,n,positive
,,active,,,,,,,,,,,,,,,,,learn,supv pfreq,weaksubj,adj,n,neutral
positiv,,,,,,,,,,,,,,,,,,,learn,noun,weaksubj,adj,n,neutral
positiv,,,,,,,,,,,,,,,,,,,learn,modif,weaksubj,adj,n,neutral
,,,,,,,,weak,,,,,,,,,,,least,modif est,weaksubj,anypos,n,negative
,,,,,,,,,,,,negate,,,,,,,least,ly,weaksubj,anypos,n,negative
,,,,,,,,,,yes,,,intrj,,,,,,least,intj,weaksubj,anypos,n,negative
,,active,,,,,,,,,,,,,,,,,lecture,noun,weaksubj,noun,n,negative
,,active,,,,,,,,,,,,,,,,,lecture,noun,weaksubj,verb,y,negative
,,active,,,,,,,,,,,,,,,,,lecture,supv,weaksubj,noun,n,negative
,,active,,,,,,,,,,,,,,,,,lecture,supv,weaksubj,verb,y,negative
positiv,,,,,,,,,,,,,,,,,,,legitimacy,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,legitimate,modif,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,less,ly er,weaksubj,adverb,n,negative
,,,,,,,,weak,,,,,,,,,,,less,noun,weaksubj,adverb,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,liability,noun,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,liability,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,liable,modif,weaksubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,liar,noun,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,liar,noun,strongsubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,liberal,noun modif,weaksubj,adj,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,liberal,ly,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,liberalism,noun,weaksubj,noun,n,positive
positiv,,active,,affil,,,power,,,,,,,,,,,,liberate,supv other,strongsubj,verb,y,positive
,,active,,,,strong,power,,,,,,,,,,,,liberation,noun,weaksubj,adj,n,positive
,,active,,,,strong,power,,,,,,,,,,,,liberation,noun,weaksubj,noun,n,positive
positiv,,,,,,,power,,,,,,,,,,,,liberty,noun,strongsubj,noun,n,positive
,,,passive,,,,,,,,,,,,,,,,lie,supv,strongsubj,adj,n,negative
,,,passive,,,,,,,,,,,,,,,,lie,supv,strongsubj,noun,n,negative
,,,passive,,,,,,,,,,,,,,,,lie,supv,weaksubj,verb,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,supv,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,supv,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,supv,weaksubj,verb,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,noun,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,lie,noun,weaksubj,verb,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,lifeless,modif,weaksubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,lifelong,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,light,noun,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,light,noun,weaksubj,noun,n,positive
,,active,,,,,,,,,,,,,,,,,light,supv,weaksubj,adj,n,positive
,,active,,,,,,,,,,,,,,,,,light,supv,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,light,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,light,modif,weaksubj,noun,n,positive
,,,,,,,,weak,,,,,,,,,,,light,modif,weaksubj,adj,n,positive
,,,,,,,,weak,,,,,,,,,,,light,modif,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,likable,modif,strongsubj,adj,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,like,supv,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,like,noun,strongsubj,verb,y,positive
,negativ,active,,,hostile,strong,,,,,,,,,,,,,limit,supv,weaksubj,adj,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,limit,supv,weaksubj,verb,y,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,limit,modif,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,limit,modif,weaksubj,verb,y,negative
,negativ,active,,,,,power,,,,,,,,,,,,limit,modif,weaksubj,adj,n,negative
,negativ,active,,,,,power,,,,,,,,,,,,limit,modif,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,limitation,noun,weaksubj,noun,n,negative
,,,,,,strong,,,,,,,,,,,,,limitless,modif,strongsubj,adj,n,neutral
,,,,,,strong,,,,,,,,,,,,,limitless,modif,strongsubj,noun,n,neutral
,negativ,,,,,,,weak,,,,,,,,,,,limp,modif,strongsubj,adj,n,negative
,,,,,,,,weak,,,,,,,,,,,little,modif,strongsubj,adj,n,negative
,,,,,,strong,,,,,,,,,,,,,live,supv,weaksubj,adj,n,positive
,,,,,,strong,,,,,,,,,,,,,live,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,live,supv,weaksubj,adj,n,positive
positiv,,active,,,,strong,,,,,,,,,,,,,lively,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,logical,modif,weaksubj,adj,n,positive
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,lone,modif pfreq,strongsubj,adj,n,negative
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,lone,modif pfreq,strongsubj,noun,n,negative
,,,,,,,,weak,,,,,,,,,,,lone,modif,strongsubj,adj,n,negative
,,,,,,,,weak,,,,,,,,,,,lone,modif,strongsubj,noun,n,negative
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,loneliness,noun,strongsubj,noun,n,negative
,negativ,,passive,affil,,,,weak,,,,,,,pain,,,,lonely,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,pain,,,,lonesome,modif other,strongsubj,adj,n,negative
,,,,,,strong,,,,,,,,,,,,,long,modif,strongsubj,verb,y,negative
,,,passive,,,,,weak,,,,,,,,,need,,long,supv,strongsubj,verb,y,negative
,,,passive,affil,,,,weak,,,,,,,,,need,,long,noun,strongsubj,verb,y,negative
,,,passive,,,,,,,,,,,,,,,,look,noun,weaksubj,anypos,y,neutral
,,,passive,,,,,,,,,,,,,,,,look,noun,weaksubj,anypos,y,neutral
,,active,,,,,,,,,,,,,,,,,look,supv,weaksubj,anypos,y,neutral
,,active,,,,,,,,,,,,,,,,,look,supv,weaksubj,anypos,y,neutral
,,,,,,,,weak,submit,,,,,,,,,,look,supv,weaksubj,anypos,y,neutral
,,active,,,,,,,,,,,,,,,,,look,supv,weaksubj,anypos,y,neutral
,,active,,,,strong,power,,,,,,,,,,,,look,supv,weaksubj,anypos,y,neutral
,negativ,,passive,,,,,weak,,,,,,,,,,,lose,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,lose,supv,weaksubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,loser,noun,weaksubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,loss,noun,weaksubj,noun,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lost,supv ed,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lost,supv ed,weaksubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,lost,modif,weaksubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,lost,modif,weaksubj,adj,n,negative
positiv,,,passive,affil,,,,,,,,,,,,,,,love,supv,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,,,,,,love,supv,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,noun,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,noun,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,modif,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,modif,strongsubj,verb,y,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,modif,strongsubj,noun,n,positive
positiv,,,passive,affil,,,,,,,,,,pleasur,,,,,love,modif,strongsubj,verb,y,positive
,,active,,affil,,strong,,,,,,,,,,,,,love,supv,strongsubj,noun,n,positive
,,active,,affil,,strong,,,,,,,,,,,,,love,supv,strongsubj,verb,y,positive
,,,,affil,,,,,,,,,,,,,,,love,noun,strongsubj,noun,n,positive
,,,,affil,,,,,,,,,,,,,,,love,noun,strongsubj,verb,y,positive
,negativ,,passive,affil,,,,,,,,,,,,,,,loveless,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,loveliness,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,lovely,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,lovely,modif,strongsubj,anypos,y,positive
positiv,,,,affil,,,,,,,,,,,,,,,lover,noun,strongsubj,noun,n,positive
positiv,,,,affil,,,,,,,,,,,,,,,lover,noun,strongsubj,noun,n,positive
,negativ,,,,,,,weak,,,,,,,,,,,low,modif,weaksubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,low,modif,weaksubj,adj,n,negative
,negativ,,,,,,,weak,submit,,,,,,,,,,lowly,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,submit,,,,,,,,,,loyal,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,submit,,,,,,,,,,loyalty,noun,strongsubj,adj,n,positive
positiv,,,,,,,,,submit,,,,,,,,,,loyalty,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,lucid,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,luck,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,luckily,modif,strongsubj,adj,n,positive
positiv,,,passive,,,,,,,,,,,,,,,,lucky,modif,strongsubj,adj,n,positive
positiv,,,passive,,,,,,,,,,,,,,,,lucky,modif,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,lucrative,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,lucrative,modif,weaksubj,noun,n,positive
,negativ,,,,,,,,,,,,,,,,,,ludicrous,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,negate,,,,,,,lull,noun,weaksubj,verb,y,negative
positiv,,,,,,,,,,,,,,,,,,,luminous,modif,weaksubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,lunatic,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,lunatic,noun,strongsubj,noun,n,negative
,negativ,active,,,,,,,,,,,,,,,,,lure,supv other,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,lure,supv other,strongsubj,verb,y,negative
,negativ,active,,,,,,,,,,,,,,,,,lurk,supv,strongsubj,verb,y,negative
positiv,,,,,,,,,,,,,,pleasur,,,need,,lust,noun,strongsubj,verb,y,both
positiv,,,,,,,,,,,,,,,,,,,luster,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,lustrous,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,luxuriant,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,luxurious,modif,strongsubj,anypos,n,positive
positiv,,,,,,,,,,,,,,,,,,,luxury,noun,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,luxury,noun,strongsubj,noun,n,positive
,,,passive,,,,,,,,,,,,,,,,lying,supv ing pfreq,strongsubj,anypos,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,lying,supv ing,strongsubj,anypos,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,lying,noun,strongsubj,anypos,n,negative
positiv,,,,,,,,,,,,,,,,,,,lyrical,modif,strongsubj,adj,n,positive
,negativ,,passive,,hostile,,,,,,,,,,,,,,mad,modif pfreq,strongsubj,adj,n,negative
,negativ,,passive,,,,,weak,,,,,,,,,,,mad,modif,strongsubj,adj,n,negative
,,,passive,,,,,,,,,,,,,,,,mad,ly,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,madman,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,madness,noun,strongsubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,magical,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,magnetic,modif,weaksubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,magnificence,noun,strongsubj,anypos,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,magnificent,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,magnificent,modif,strongsubj,anypos,n,positive
,,,,,,strong,,,,,,,,,,,,,magnify,supv,weaksubj,verb,n,positive
positiv,,,,,,,,,,,,,,,,,,,majestic,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,majesty,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,major,modif,weaksubj,adj,n,neutral
,negativ,,,,,,,weak,,,,,,,,,,,maladjusted,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,maladjustment,noun,strongsubj,noun,n,negative
,negativ,,,,,,,weak,,,,,,,,,,,malady,noun,weaksubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,pain,,,,malice,noun,strongsubj,noun,n,negative
,negativ,,,,hostile,,,,,,,,,,pain,,,,malicious,modif other,strongsubj,adj,n,negative
,negativ,,,,hostile,,,,,,,,,,,,,,malignant,modif,weaksubj,adj,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,manageable,modif,weaksubj,adj,n,positive
,,active,,,,strong,,,,,,,,,,,,,maneuver,noun,weaksubj,adj,n,negative
,,active,,,,strong,,,,,,,,,,,,,maneuver,noun,weaksubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,mangle,supv other,strongsubj,verb,y,negative
,negativ,active,,,,strong,power,,,,,,,,,,,,manipulate,supv,weaksubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,manipulation,noun other,weaksubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,manipulation,noun other,weaksubj,noun,n,negative
positiv,,,,,,strong,,,,,,,,,,,,,manly,modif,strongsubj,adj,n,positive
,negativ,active,,,,strong,,,,,,,,,,,,,mar,noun,strongsubj,noun,n,negative
,negativ,active,,,,strong,,,,,,,,,,,,,mar,noun,strongsubj,verb,y,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,mar,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,strong,,,,,,,,,,,,,mar,supv,strongsubj,verb,y,negative
,negativ,,,,,,,,,,,,,,,,,,marginal,modif,weaksubj,adj,n,negative
positiv,,active,,,,,,,,,,,,,,,,,marvel,supv,strongsubj,noun,n,positive
positiv,,active,,,,,,,,,,,,,,,,,marvel,supv,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,marvelous,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,marvelous,modif,strongsubj,anypos,y,positive
,negativ,active,,,hostile,,,,,,,,,,,,,,massacre,supv,strongsubj,noun,n,negative
,negativ,active,,,hostile,,,,,,,,,,,,,,massacre,supv,strongsubj,verb,y,negative
,,,,,,strong,,,,,,,,,,,,,massive,modif,weaksubj,adj,n,neutral
,,,,,,strong,power,,,,,,,,,,,,master,noun,strongsubj,adj,n,positive
,,,,,,strong,power,,,,,,,,,,,,master,noun,strongsubj,noun,n,positive
,,active,,,,strong,power,,,,,,,,,,,,master,supv,strongsubj,adj,n,positive
,,active,,,,strong,power,,,,,,,,,,,,master,supv,strongsubj,noun,n,positive
positiv,,,,,,strong,power,,,,,,,,,,,,masterful,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,mastery,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,negate,,,,,,,matchless,modif,strongsubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,matter,supv,weaksubj,verb,y,neutral
,negativ,,,,,,,,,,,,,,,,,,matter,modif,weaksubj,verb,y,neutral
positiv,,,,,,strong,,,,,,,,,,,,,mature,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,mature,supv,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,mature,modif,weaksubj,adj,n,positive
positiv,,,,,,strong,,,,,,,,,,,,,maturity,noun,weaksubj,noun,n,positive
positiv,,active,,,,,,,,,,,,,,,,,maximize,supv,strongsubj,verb,y,positive
,negativ,,,,,,,weak,,,,,,,,,,,meager,modif,strongsubj,adj,n,negative
,,active,,,,,,,,,,,,,,,,,mean,supv,strongsubj,adj,n,negative
,,active,,,,,,,,,,,,,,,,,mean,supv,weaksubj,verb,y,neutral
,negativ,,,,,,,,,,,,,,,,,,mean,modif,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,mean,modif,weaksubj,verb,y,neutral
,,,,,,,,,,,no,negate,,,,,,,mean,ly,strongsubj,adj,n,negative
,,,,,,,,,,,no,negate,,,,,,,mean,ly,weaksubj,verb,y,neutral
,,,,,,,,,,yes,,,,,,,,,mean,ly,strongsubj,adj,n,negative
,,,,,,,,,,yes,,,,,,,,,mean,ly,weaksubj,verb,y,neutral
positiv,,,,,,,,,,,,,,,,,,,meaningful,modif,strongsubj,adj,n,positive
,negativ,,,,,,,weak,,,,,,,,,,,meaningless,modif,strongsubj,adj,n,negative
,negativ,active,,,,,,,,,,,,,,,,,meddle,supv,strongsubj,verb,y,negative
,negativ,,,,,,,weak,,,,,,,,,,,mediocre,modif,strongsubj,adj,n,negative
,negativ,,,,,,,weak,submit,,,,,,,,,,meek,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,pain,,,,melancholy,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,mellow,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,melodramatic,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,memorable,modif,strongsubj,adj,n,positive
,negativ,active,,,,strong,,,,,,,,,,,,,menace,noun,strongsubj,noun,n,negative
,negativ,active,,,,strong,,,,,,,,,,,,,menace,noun,strongsubj,verb,y,negative
positiv,,active,,,,,,,,,,,,,,,,,mend,supv,weaksubj,verb,y,positive
,negativ,,,,,,,weak,submit,,,,,,,,,,menial,modif,weaksubj,adj,n,negative
positiv,,,,,,,power,,,,,,,,,,,,mentor,noun,weaksubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,merciful,modif,strongsubj,anypos,y,positive
,negativ,,,,hostile,strong,power,,,,,,,,,,,,merciless,modif,strongsubj,adj,n,negative
positiv,,,,,,,,,,,,,,,,,,,mercy,noun,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,,,,,,mercy,noun,strongsubj,noun,n,positive
,,,,,,,,weak,,,,,,,,,,,mere,modif,strongsubj,adj,n,negative
,,,,,,,,weak,,,,,,,,,,,mere,modif,strongsubj,anypos,y,negative
,,,,,,,,weak,,,,,,,,,,,mere,ly,strongsubj,adj,n,negative
,,,,,,,,weak,,,,,,,,,,,mere,ly,strongsubj,anypos,y,negative
positiv,,,,,,,,,,,,,,,,,,,merit,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,,,,,,merit,noun,strongsubj,verb,y,positive
positiv,,,,affil,,strong,,,,,,,,,,,,,merit,supv,strongsubj,noun,n,positive
positiv,,,,affil,,strong,,,,,,,,,,,,,merit,supv,strongsubj,verb,y,positive
positiv,,,,,,,,,,,,,,,,,,,meritorious,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,merrily,modif,strongsubj,adj,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,merriment,noun,strongsubj,noun,n,positive
positiv,,,,,,,,,,,,,,pleasur,,,,,merry,modif,strongsubj,adj,n,positive
,negativ,,,,,,,,,,,,,,,,,,mess,noun,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,mess,noun,strongsubj,noun,n,negative
,negativ,,,,,,,,,,,,,,,,,,mess,supv,strongsubj,adj,n,negative
,negativ,,,,,,,,,,,,,,,,,,mess,supv,strongsubj,noun,n,negative
positiv,,,,,,,,,,,,,,,,,,,meticulous,modif,weaksubj,adj,n,positive
,,,,,,strong,power,,,,,,,,,,,,might,noun,weaksubj,anypos,y,neutral
,,,,,,strong,power,,,,,,,,,,,,might,noun,strongsubj,noun,n,positive
positiv,,,,,,strong,power,,,,,,,,,,,,mighty,modif,strongsubj,anypos,n,positive
positiv,,,,,,,,,,,,,,,,,,,mild,modif,weaksubj,adj,n,positive
,,,,,,,,weak,submit,,,,,,,,,,mind,supv,weaksubj,verb,y,negative
