docName,dirName,idx,type,startByte,endByte,wordLen,text,intensity,polarity,expression-intensity,attitude-type,attitude-uncertain
21.38.12-11637,20020415,19,GATE_attitude,282,325,43.0,shared to some extent Washington's pleasure,low-medium,,,sentiment-pos,
21.38.12-11637,20020415,144,GATE_expressive-subjectivity,1645,1675,30.0,leaves in the air a feeling of,medium,neutral,,,
21.38.12-11637,20020415,136,GATE_expressive-subjectivity,1842,1860,18.0,decisive influence,medium,positive,,,
21.38.12-11637,20020415,7,GATE_attitude,890,1035,145.0,Debatable decisions of his have caused a deep social polarization and brought him into confrontation with representative sectors of civil society,high,,,sentiment-neg,
21.38.12-11637,20020415,132,GATE_attitude,210,244,34.0,may or may not be to the liking of,medium,,,sentiment-neg,
21.38.12-11637,20020415,3,GATE_attitude,2365,2379,14.0,set priorities,low,,,intention-pos,
21.38.12-11637,20020415,112,GATE_attitude,850,861,11.0,promises of,medium,,,intention-pos,
21.38.12-11637,20020415,104,GATE_attitude,1645,1696,51.0,leaves in the air a feeling of military uncertainty,medium,,,other-attitude,
21.38.12-11637,20020415,100,GATE_expressive-subjectivity,1166,1175,9.0,misjudged,medium,negative,,,
21.38.12-11637,20020415,96,GATE_expressive-subjectivity,1283,1294,11.0,possibility,medium,neutral,,,
21.38.12-11637,20020415,92,GATE_expressive-subjectivity,877,888,11.0,fair shares,low,positive,,,
21.38.12-11637,20020415,84,GATE_expressive-subjectivity,2449,2491,42.0,"to give up, as he has promised, revanchism",medium,positive,,,
21.38.12-11637,20020415,72,GATE_attitude,1421,1430,9.0,advisable,low-medium,,,sentiment-pos,
21.38.12-11637,20020415,68,GATE_attitude,1166,1188,22.0,misjudged its strength,low,,,sentiment-neg,
21.38.12-11637,20020415,64,GATE_attitude,2151,2231,80.0,left a score of dead in Thursday's ! [1! 1 April] crushing of the demonstrations,medium-high,,,sentiment-neg,
21.38.12-11637,20020415,48,GATE_attitude,575,583,8.0,confused,low-medium,,,sentiment-neg,
21.38.12-11637,20020415,173,GATE_expressive-subjectivity,1089,1092,3.0,But,low,neutral,,,
21.38.12-11637,20020415,169,GATE_attitude,395,462,67.0,has shown that he has the support of the majority of the population,low-medium,,,arguing-pos,
21.38.12-11637,20020415,165,GATE_expressive-subjectivity,2018,2053,35.0,does not come out of it well either,medium,negative,,,
21.38.12-11637,20020415,36,GATE_attitude,2261,2314,53.0,will have to tackle the future with different methods,medium,,,arguing-pos,
21.38.12-11637,20020415,161,GATE_attitude,282,343,61.0,shared to some extent Washington's pleasure at the ousting of,low-medium,,,sentiment-neg,
21.38.12-11637,20020415,32,GATE_attitude,210,244,34.0,may or may not be to the liking of,medium,,,sentiment-pos,
21.38.12-11637,20020415,153,GATE_expressive-subjectivity,1633,1644,11.0,All of this,low,neutral,,,
21.38.12-11637,20020415,149,GATE_expressive-subjectivity,862,872,10.0,prosperity,low,positive,,,
21.38.12-11637,20020415,20,GATE_expressive-subjectivity,2638,2681,43.0,eradicate the eternal scourge of corruption,high,positive,,,
21.38.12-11637,20020415,145,GATE_attitude,2499,2509,10.0,understand,low-medium,,,other-attitude,
21.38.12-11637,20020415,141,GATE_direct-subjective,850,858,8.0,promises,medium,neutral,medium,,
21.38.12-11637,20020415,12,GATE_expressive-subjectivity,1565,1569,4.0,only,low,neutral,,,
21.38.12-11637,20020415,8,GATE_expressive-subjectivity,931,955,24.0,deep social polarization,medium,negative,,,
21.38.12-11637,20020415,0,GATE_expressive-subjectivity,2350,2394,44.0,"to rethink, to set priorities, to understand",high,neutral,,,
21.44.44-3823,20020416,60,GATE_direct-subjective,43,51,8.0,welcomed,low,positive,low,,
21.44.44-3823,20020416,59,GATE_direct-subjective,776,803,27.0,hoped to further strengthen,medium,positive,medium,,
21.44.44-3823,20020416,52,GATE_direct-subjective,248,258,10.0,appreciate,low,positive,low,,
21.44.44-3823,20020416,47,GATE_attitude,636,642,6.0,invite,low-medium,,,sentiment-pos,
21.44.44-3823,20020416,45,GATE_attitude,144,155,11.0,promise for,medium,,,intention-pos,
21.44.44-3823,20020416,37,GATE_attitude,776,784,8.0,hoped to,medium,,,sentiment-pos,
21.44.44-3823,20020416,35,GATE_attitude,376,570,194.0,"believe that under the leadership of President Chavez, the people of Venezuela will devote themselves to political stability and economic development and make more progress in social advancement",medium,,,arguing-pos,
21.44.44-3823,20020416,34,GATE_direct-subjective,455,477,22.0,will devote themselves,medium,positive,medium,,
21.44.44-3823,20020416,26,GATE_attitude,248,258,10.0,appreciate,medium,,,sentiment-pos,
21.44.44-3823,20020416,25,GATE_attitude,376,570,194.0,"believe that under the leadership of President Chavez, the people of Venezuela will devote themselves to political stability and economic development and make more progress in social advancement",medium-high,,,sentiment-pos,
21.44.44-3823,20020416,22,GATE_direct-subjective,98,115,17.0,expressed support,low,positive,low,,
21.44.44-3823,20020416,17,GATE_attitude,43,51,8.0,welcomed,medium,,,sentiment-pos,
21.44.44-3823,20020416,16,GATE_attitude,98,119,21.0,expressed support for,medium,,,sentiment-pos,
21.44.44-3823,20020416,14,GATE_direct-subjective,144,151,7.0,promise,medium,uncertain-neutral,medium,,
21.44.44-3823,20020416,10,GATE_direct-subjective,617,625,8.0,promised,medium,neutral,medium,,
21.44.44-3823,20020416,8,GATE_attitude,617,635,18.0,promised Monday to,medium,,,intention-pos,
21.44.44-3823,20020416,4,GATE_attitude,455,480,25.0,will devote themselves to,medium-high,,,intention-pos,
21.44.44-3823,20020416,3,GATE_direct-subjective,376,383,7.0,believe,low,neutral,low,,
21.44.44-3823,20020416,2,GATE_direct-subjective,636,642,6.0,invite,low,uncertain-positive,low,,
21.44.44-3823,20020416,1,GATE_expressive-subjectivity,804,830,26.0,friendship and cooperation,medium,positive,,,
21.37.20-19607,20020418,250,GATE_attitude,2583,2610,27.0,Another deep-rooted fact is,medium,,,arguing-pos,
21.37.20-19607,20020418,121,GATE_expressive-subjectivity,1934,1942,8.0,actually,low,neutral,,,
21.37.20-19607,20020418,246,GATE_attitude,2714,2841,127.0,are also characterized by their superb ability to renew their leaders and replace the ones who fall along the path of martyrdom,medium,,,arguing-pos,
21.37.20-19607,20020418,117,GATE_attitude,2859,2947,88.0,"know this fact, as much as we, the Arabs, do, because they are in direct contact with it",low-medium,,,arguing-pos,
21.37.20-19607,20020418,113,GATE_attitude,1398,1458,60.0,It is thus an illusion for these criminal administrations to,high,,,arguing-neg,
21.37.20-19607,20020418,367,GATE_expressive-subjectivity,3652,3664,12.0,the illusion,medium,negative,,,
21.37.20-19607,20020418,238,GATE_direct-subjective,3075,3096,21.0,has been acknowledged,low,neutral,low,,
21.37.20-19607,20020418,109,GATE_attitude,3917,3935,18.0,historical impasse,medium-high,,,sentiment-neg,
21.37.20-19607,20020418,363,GATE_expressive-subjectivity,2664,2669,5.0,still,low,neutral,,,
21.37.20-19607,20020418,234,GATE_attitude,612,803,191.0,"It is true that the Palestinian towns are now under occupation, that the Palestinian Authority's institutions have been destroyed, and that Arafat is still besieged at his office as a hostage",high,,,sentiment-neg,
21.37.20-19607,20020418,105,GATE_expressive-subjectivity,3001,3009,8.0,actually,medium,neutral,,,
21.37.20-19607,20020418,359,GATE_expressive-subjectivity,4163,4166,3.0,now,low,neutral,,,
21.37.20-19607,20020418,230,GATE_expressive-subjectivity,2571,2581,10.0,strugglers,medium,positive,,,
21.37.20-19607,20020418,101,GATE_attitude,209,224,15.0,have called for,medium,,,sentiment-pos,
21.37.20-19607,20020418,355,GATE_direct-subjective,3983,3994,11.0,recognition,low,neutral,low,,
21.37.20-19607,20020418,226,GATE_expressive-subjectivity,2583,2607,24.0,Another deep-rooted fact,high,neutral,,,
21.37.20-19607,20020418,351,GATE_expressive-subjectivity,805,820,15.0,It is also true,low,neutral,,,
21.37.20-19607,20020418,218,GATE_expressive-subjectivity,4231,4266,35.0,"impossible to achieve ""coexistence""",high,negative,,,
21.37.20-19607,20020418,89,GATE_direct-subjective,1528,1538,10.0,to dictate,medium,neutral,medium,,
21.37.20-19607,20020418,343,GATE_expressive-subjectivity,1224,1241,17.0,breaking the will,high,negative,,,
21.37.20-19607,20020418,214,GATE_attitude,3246,3290,44.0,in whose chests the fire of anger is blazing,high,,,sentiment-neg,
21.37.20-19607,20020418,339,GATE_expressive-subjectivity,1731,1737,6.0,cannot,high,neutral,,,
21.37.20-19607,20020418,81,GATE_attitude,1568,1573,5.0,great,high,,,sentiment-pos,
21.37.20-19607,20020418,335,GATE_expressive-subjectivity,2320,2329,9.0,criminals,high,negative,,,
21.37.20-19607,20020418,206,GATE_direct-subjective,3460,3491,31.0,The conclusion to which we come,medium,neutral,medium,,
21.37.20-19607,20020418,77,GATE_attitude,1582,1656,74.0,"The real victor in this battle is, in fact, the Palestinian people and not",medium,,,arguing-neg,
21.37.20-19607,20020418,331,GATE_attitude,1362,1370,8.0,glorious,high,,,sentiment-pos,
21.37.20-19607,20020418,73,GATE_expressive-subjectivity,1104,1126,22.0,succeeded in achieving,medium,negative,,,
21.37.20-19607,20020418,69,GATE_expressive-subjectivity,199,208,9.0,"""victor,""",medium,negative,,,
21.37.20-19607,20020418,323,GATE_expressive-subjectivity,2905,2912,7.0,because,low,neutral,,,
21.37.20-19607,20020418,65,GATE_expressive-subjectivity,2210,2222,12.0,more quickly,medium,positive,,,
21.37.20-19607,20020418,61,GATE_attitude,1056,1078,22.0,is something different,low-medium,,,sentiment-pos,
21.37.20-19607,20020418,186,GATE_direct-subjective,2901,2903,2.0,do,low,neutral,low,,
21.37.20-19607,20020418,311,GATE_attitude,3713,3717,4.0,will,low-medium,,,sentiment-pos,very-uncertain
21.37.20-19607,20020418,182,GATE_expressive-subjectivity,676,741,65.0,that the Palestinian Authority's institutions have been destroyed,high,negative,,,
21.37.20-19607,20020418,53,GATE_expressive-subjectivity,4185,4205,20.0,stronger than before,medium,neutral,,,
21.37.20-19607,20020418,178,GATE_direct-subjective,2369,2376,7.0,imagine,medium,neutral,medium,,
21.37.20-19607,20020418,49,GATE_expressive-subjectivity,3304,3306,2.0,If,low,neutral,,,
21.37.20-19607,20020418,303,GATE_expressive-subjectivity,1582,1612,30.0,The real victor in this battle,medium,neutral,,,
21.37.20-19607,20020418,170,GATE_attitude,390,398,8.0,convince,low,,,arguing-pos,
21.37.20-19607,20020418,41,GATE_direct-subjective,3246,3290,44.0,in whose chests the fire of anger is blazing,extreme,negative,extreme,,
21.37.20-19607,20020418,295,GATE_direct-subjective,1233,1241,8.0,the will,medium,neutral,medium,,
21.37.20-19607,20020418,166,GATE_direct-subjective,3296,3301,5.0,added,neutral,neutral,neutral,,
21.37.20-19607,20020418,291,GATE_attitude,2045,2097,52.0,will soon be reconstructed by the Palestinian people,medium,,,arguing-pos,
21.37.20-19607,20020418,162,GATE_direct-subjective,37,54,17.0,have the illusion,medium,neutral,medium,,
21.37.20-19607,20020418,287,GATE_attitude,562,604,42.0,will set their own conditions at the table,medium,,,sentiment-neg,
21.37.20-19607,20020418,158,GATE_direct-subjective,436,447,11.0,are waiting,low,neutral,low,,
21.37.20-19607,20020418,283,GATE_direct-subjective,426,431,5.0,ideas,low,neutral,low,,
21.37.20-19607,20020418,25,GATE_expressive-subjectivity,2107,2172,65.0,skillfully adapted themselves to the most difficult circumstances,high,positive,,,
21.37.20-19607,20020418,150,GATE_attitude,2194,2279,85.0,will take place more quickly than what the criminals in Tel Aviv and Washington think,medium,,,arguing-pos,
21.37.20-19607,20020418,21,GATE_attitude,1506,1580,74.0,are now in a position to dictate their own conditions on this great people,medium-high,,,arguing-pos,
21.37.20-19607,20020418,142,GATE_attitude,3652,3717,65.0,"the illusion that ""force"" can break the Palestinian people's will",medium-high,,,sentiment-pos,
21.37.20-19607,20020418,13,GATE_expressive-subjectivity,2955,2961,6.0,As for,low,neutral,,,
21.37.20-19607,20020418,263,GATE_attitude,176,208,32.0,"from the position of a ""victor,""",medium-high,,,sentiment-neg,
21.37.20-19607,20020418,5,GATE_attitude,3713,3717,4.0,will,low-medium,,,intention-pos,very-uncertain
21.37.20-19607,20020418,130,GATE_expressive-subjectivity,3939,3961,22.0,constantly aggravating,high,negative,,,
21.37.20-19607,20020418,251,GATE_expressive-subjectivity,1943,1971,28.0,one of the deep-rooted facts,high,neutral,,,
21.37.20-19607,20020418,114,GATE_expressive-subjectivity,2233,2246,13.0,the criminals,high,negative,,,
21.37.20-19607,20020418,239,GATE_attitude,2997,3070,73.0,has actually widened and turned into volcanoes that are boiling with rage,high-extreme,,,arguing-pos,
21.37.20-19607,20020418,110,GATE_attitude,3877,3961,84.0,has confirmed that the Zionist entity's historical impasse is constantly aggravating,medium-high,,,arguing-pos,
21.37.20-19607,20020418,364,GATE_expressive-subjectivity,2387,2416,29.0,have succeeded in liquidating,high,positive,,,
21.37.20-19607,20020418,235,GATE_expressive-subjectivity,1250,1257,7.0,valiant,high,positive,,,
21.37.20-19607,20020418,360,GATE_expressive-subjectivity,4277,4327,50.0,"usurping, occupying, aggressive, and racist entity",extreme,negative,,,
21.37.20-19607,20020418,102,GATE_attitude,2901,2903,2.0,do,low,,,other-attitude,
21.37.20-19607,20020418,227,GATE_attitude,3972,4059,87.0,"the Arabs' recognition of this entity's right to exist"" is now more distant than before",medium,,,sentiment-neg,
21.37.20-19607,20020418,98,GATE_expressive-subjectivity,892,968,76.0,that the entire Palestinian people are now experiencing the utmost suffering,high,negative,,,
21.37.20-19607,20020418,352,GATE_direct-subjective,387,398,11.0,to convince,low,neutral,low,,
21.37.20-19607,20020418,94,GATE_attitude,1835,1881,46.0,it is now more impossible than ever to control,high,,,arguing-neg,
21.37.20-19607,20020418,348,GATE_expressive-subjectivity,1841,1870,29.0,now more impossible than ever,high,positive,,,
21.37.20-19607,20020418,219,GATE_attitude,1237,1241,4.0,will,low-medium,,,sentiment-pos,very-uncertain
21.37.20-19607,20020418,90,GATE_expressive-subjectivity,2344,2360,16.0,largest illusion,high,negative,,,
21.37.20-19607,20020418,215,GATE_expressive-subjectivity,1022,1025,3.0,but,low,neutral,,,
21.37.20-19607,20020418,340,GATE_expressive-subjectivity,2361,2376,15.0,if they imagine,medium,negative,,,
21.37.20-19607,20020418,211,GATE_attitude,3599,3608,9.0,the crime,high,,,sentiment-neg,
21.37.20-19607,20020418,82,GATE_expressive-subjectivity,1141,1144,3.0,but,low,neutral,,,
21.37.20-19607,20020418,336,GATE_attitude,3822,3834,12.0,the illusion,low,,,other-attitude,
21.37.20-19607,20020418,207,GATE_expressive-subjectivity,1510,1559,49.0,now in a position to dictate their own conditions,medium,neutral,,,
21.37.20-19607,20020418,78,GATE_expressive-subjectivity,3165,3203,38.0,exists within millions of Palestinians,medium,uncertain-positive,,,
21.37.20-19607,20020418,332,GATE_expressive-subjectivity,65,87,22.0,succeeded in defeating,high,negative,,,
21.37.20-19607,20020418,203,GATE_expressive-subjectivity,1805,1820,15.0,sooner or later,medium,neutral,,,
21.37.20-19607,20020418,328,GATE_attitude,2859,2863,4.0,know,low,,,other-attitude,
21.37.20-19607,20020418,199,GATE_direct-subjective,2859,2863,4.0,know,low,neutral,low,,
21.37.20-19607,20020418,70,GATE_attitude,1431,1439,8.0,criminal,high,,,sentiment-neg,
21.37.20-19607,20020418,66,GATE_attitude,37,138,101.0,have the illusion that they succeeded in defeating the Palestinian people and their valiant intifadah,low-medium,,,sentiment-neg,
21.37.20-19607,20020418,320,GATE_expressive-subjectivity,1409,1420,11.0,an illusion,medium,negative,,,
21.37.20-19607,20020418,316,GATE_expressive-subjectivity,1617,1624,7.0,in fact,low,neutral,,,
21.37.20-19607,20020418,187,GATE_expressive-subjectivity,1271,1314,43.0,forcing the Palestinians into relinquishing,high,negative,,,
21.37.20-19607,20020418,54,GATE_attitude,3413,3425,12.0,are ready to,low-medium,,,intention-pos,somewhat-uncertain
21.37.20-19607,20020418,179,GATE_attitude,1051,1055,4.0,will,low-medium,,,intention-pos,very-uncertain
21.37.20-19607,20020418,50,GATE_expressive-subjectivity,1145,1163,18.0,a deep-rooted fact,high,neutral,,,
21.37.20-19607,20020418,304,GATE_attitude,1237,1241,4.0,will,low-medium,,,intention-pos,very-uncertain
21.37.20-19607,20020418,46,GATE_expressive-subjectivity,3540,3550,10.0,aggravated,high,negative,,,
21.37.20-19607,20020418,171,GATE_expressive-subjectivity,3213,3245,32.0,within tens of millions of Arabs,medium,uncertain-positive,,,
21.37.20-19607,20020418,167,GATE_expressive-subjectivity,999,1020,21.0,All this is one thing,medium,neutral,,,
21.37.20-19607,20020418,38,GATE_direct-subjective,3713,3717,4.0,will,medium,neutral,medium,,
21.37.20-19607,20020418,292,GATE_attitude,2237,2246,9.0,criminals,high,,,sentiment-neg,
